g1_t,g2_t,Run,Dimension,Similaity_ratio,Happy_proportion,Coherence,g1_similarity,g2_similarity
0.9,0.35,83,2,0.9054198,1,91,0.9030664,0.90777326
0.5,0.35,84,1,0.51625043,1,31,0.5137668,0.518734
0.9,0.35,84,2,0.90497965,1,92,0.90289927,0.90706
0.5,0.35,85,1,0.5152596,1,38,0.513502,0.51701725
0.9,0.35,85,2,0.9056385,1,89,0.90325975,0.9080173
0.5,0.35,86,1,0.5158292,1,30,0.51391476,0.5177437
0.9,0.35,86,2,0.90613216,1,89,0.9032742,0.90899014
0.5,0.35,87,1,0.51476926,1,35,0.51191247,0.5176261
0.9,0.35,87,2,0.9057613,1,86,0.90330195,0.90822065
0.5,0.35,88,1,0.51408535,1,36,0.5133707,0.5148001
0.9,0.35,88,2,0.9051013,1,92,0.90302205,0.90718055
0.5,0.35,89,1,0.51802087,1,45,0.5161462,0.51989555
0.9,0.35,89,2,0.90556794,1,90,0.9030877,0.9080482
0.5,0.35,90,1,0.514375,1,35,0.51184094,0.516909
0.9,0.35,90,2,0.90554994,1,87,0.9031859,0.907914
0.5,0.35,91,1,0.51516575,1,45,0.51224345,0.51808804
0.9,0.35,91,2,0.90521747,1,89,0.9029895,0.90744543
0.5,0.35,92,1,0.5132321,1,38,0.513386,0.5130783
0.9,0.35,92,2,0.90531516,1,92,0.90328,0.90735024
0.5,0.35,93,1,0.5171675,1,37,0.51481766,0.5195174
0.9,0.35,93,2,0.9054871,1,91,0.9031023,0.90787196
0.5,0.35,94,1,0.51633024,1,35,0.5139994,0.51866114
0.9,0.35,94,2,0.90451026,1,91,0.9029578,0.9060627
0.5,0.35,95,1,0.5151886,1,34,0.51177174,0.51860535
0.9,0.35,95,2,0.9054532,1,90,0.9030835,0.90782297
0.5,0.35,96,1,0.51561666,1,45,0.51347196,0.5177613
0.9,0.35,96,2,0.9054347,1,88,0.9032412,0.9076282
0.5,0.35,97,1,0.5168639,1,34,0.5143373,0.5193905
0.9,0.35,97,2,0.9059322,1,88,0.9032108,0.9086535
0.5,0.35,98,1,0.5157412,1,29,0.51379985,0.5176827
0.9,0.35,98,2,0.90456456,1,85,0.90308446,0.9060447
0.5,0.35,99,1,0.5156522,1,36,0.51387006,0.5174343
0.9,0.35,99,2,0.90502274,1,90,0.9032163,0.9068291
0.5,0.35,100,1,0.5151402,1,34,0.51201713,0.5182633
0.9,0.35,100,2,0.9063195,1,86,0.903357,0.909282
0.5,0.4,1,1,0.51520187,1,37,0.51357424,0.5168295
0.9,0.4,1,2,0.9056459,1,91,0.9029906,0.90830123
0.5,0.4,2,1,0.515772,1,31,0.51386523,0.51767874
0.9,0.4,2,2,0.9054621,1,86,0.9032045,0.9077197
0.5,0.4,3,1,0.5142482,1,35,0.5134937,0.51500267
0.9,0.4,3,2,0.90567374,1,87,0.9033924,0.9079551
0.5,0.4,4,1,0.51588684,1,40,0.51356477,0.518209
0.9,0.4,4,2,0.9050992,1,88,0.9032587,0.90693974
0.5,0.4,5,1,0.51527345,1,41,0.5136343,0.5169126
0.9,0.4,5,2,0.9049943,1,90,0.9028793,0.9071093
0.5,0.4,6,1,0.51543015,1,30,0.5134662,0.5173941
0.9,0.4,6,2,0.9052915,1,88,0.9030496,0.90753335
0.5,0.4,7,1,0.5152175,1,31,0.51279414,0.5176409
0.9,0.4,7,2,0.9055953,1,90,0.9032451,0.90794545
0.5,0.4,8,1,0.5154755,1,36,0.5133155,0.5176356
0.9,0.4,8,2,0.9052472,1,90,0.9031109,0.9073835
0.5,0.4,9,1,0.5135345,1,33,0.50984967,0.5172193
0.9,0.4,9,2,0.9056007,1,90,0.90322566,0.90797585
0.5,0.4,10,1,0.51370746,1,34,0.51263976,0.51477516
0.9,0.4,10,2,0.9054132,1,87,0.90313876,0.90768766
0.5,0.4,11,1,0.51580274,1,38,0.5124209,0.5191846
0.9,0.4,11,2,0.9052505,1,97,0.9030362,0.90746486
0.5,0.4,12,1,0.5146481,1,38,0.51320684,0.5160893
0.9,0.4,12,2,0.9058944,1,85,0.9032712,0.90851766
0.5,0.4,13,1,0.51350856,1,38,0.5114231,0.51559407
0.9,0.4,13,2,0.9050941,1,87,0.90338147,0.90680677
0.5,0.4,14,1,0.5166614,1,38,0.51452994,0.51879287
0.9,0.4,14,2,0.90492815,1,88,0.9032991,0.9065572
0.5,0.4,15,1,0.5159603,1,31,0.5135247,0.51839584
0.9,0.4,15,2,0.90514034,1,86,0.90300757,0.90727305
0.5,0.4,16,1,0.5155617,1,35,0.5139993,0.5171241
0.9,0.4,16,2,0.9049889,1,86,0.9030966,0.90688115
0.5,0.4,17,1,0.5145088,1,28,0.5128369,0.51618063
0.9,0.4,17,2,0.9049888,1,87,0.9031035,0.9068742
0.5,0.4,18,1,0.5164647,1,30,0.51354504,0.5193844
0.9,0.4,18,2,0.9050405,1,90,0.90317875,0.90690225
0.5,0.4,19,1,0.5164617,1,37,0.5148296,0.51809376
0.9,0.4,19,2,0.9051659,1,91,0.9031658,0.90716594
0.5,0.4,20,1,0.5158247,1,36,0.513443,0.5182063
0.9,0.4,20,2,0.9055234,1,92,0.903196,0.90785086
0.5,0.4,21,1,0.5155627,1,43,0.51355,0.51757544
0.9,0.4,21,2,0.9045689,1,90,0.90305126,0.90608656
0.5,0.4,22,1,0.51567525,1,33,0.5141819,0.51716864
0.9,0.4,22,2,0.9051792,1,89,0.90306777,0.9072906
0.5,0.4,23,1,0.515572,1,33,0.51279926,0.51834476
0.9,0.4,23,2,0.9053888,1,89,0.90317166,0.90760595
0.5,0.4,24,1,0.51414716,1,38,0.5130495,0.5152448
0.9,0.4,24,2,0.9055861,1,91,0.9029312,0.908241
0.5,0.4,25,1,0.51482,1,36,0.51361984,0.5160201
0.9,0.4,25,2,0.9060924,1,91,0.90316236,0.90902245
0.5,0.4,26,1,0.5147661,1,37,0.5129123,0.5166199
0.9,0.4,26,2,0.90614384,1,94,0.9035551,0.90873253
0.5,0.4,27,1,0.51561946,1,34,0.5130393,0.5181996
0.9,0.4,27,2,0.90523744,1,93,0.90307575,0.90739906
0.5,0.4,28,1,0.5145482,1,30,0.5136203,0.5154761
0.9,0.4,28,2,0.9057604,1,87,0.9031773,0.9083435
0.5,0.4,29,1,0.5157318,1,36,0.51364875,0.5178149
0.9,0.4,29,2,0.9049612,1,91,0.9030623,0.9068602
0.5,0.4,30,1,0.5176148,1,39,0.5138375,0.5213921
0.9,0.4,30,2,0.9051593,1,87,0.90326846,0.9070501
0.5,0.4,31,1,0.5163072,1,34,0.51320916,0.5194052
0.9,0.4,31,2,0.90551883,1,89,0.9029886,0.90804905
0.5,0.4,32,1,0.5144026,1,34,0.51270574,0.5160996
0.9,0.4,32,2,0.90568817,1,90,0.90349966,0.9078767
0.5,0.4,33,1,0.5153206,1,40,0.51257455,0.5180667
0.9,0.4,33,2,0.90490896,1,90,0.9031149,0.90670305
0.5,0.4,34,1,0.5150856,1,44,0.5124119,0.51775926
0.9,0.4,34,2,0.9055386,1,89,0.9033098,0.9077674
0.5,0.4,35,1,0.51749825,1,42,0.5144939,0.5205026
0.9,0.4,35,2,0.90510887,1,86,0.903076,0.9071417
0.5,0.4,36,1,0.51449883,1,38,0.51280946,0.51618826
0.9,0.4,36,2,0.90549785,1,94,0.9032509,0.90774477
0.5,0.4,37,1,0.5168536,1,33,0.5137156,0.5199916
0.9,0.4,37,2,0.9052784,1,88,0.9029768,0.90757996
0.5,0.4,38,1,0.5147795,1,38,0.5123915,0.5171675
0.9,0.4,38,2,0.90536594,1,87,0.9030674,0.90766454
0.5,0.4,39,1,0.51531565,1,33,0.51318306,0.5174483
0.9,0.4,39,2,0.9048412,1,91,0.9030977,0.90658474
0.5,0.4,40,1,0.51721543,1,32,0.5148709,0.5195599
0.9,0.4,40,2,0.9054671,1,90,0.903254,0.9076802
0.5,0.4,41,1,0.5148322,1,42,0.5126819,0.51698244
0.9,0.4,41,2,0.905009,1,89,0.90301156,0.9070064
0.5,0.4,42,1,0.5150743,1,38,0.51245356,0.5176951
0.9,0.4,42,2,0.9054104,1,88,0.9031541,0.9076667
0.5,0.4,43,1,0.5157679,1,40,0.5137473,0.51778847
0.9,0.4,43,2,0.9055754,1,89,0.9031335,0.9080173
0.5,0.4,44,1,0.5170484,1,38,0.51426333,0.5198335
0.9,0.4,44,2,0.90565526,1,87,0.9031725,0.90813804
0.5,0.4,45,1,0.51576173,1,40,0.5128118,0.5187117
0.9,0.4,45,2,0.90516514,1,91,0.90315914,0.9071711
0.5,0.4,46,1,0.51557684,1,33,0.5142588,0.5168948
0.9,0.4,46,2,0.9052942,1,89,0.9031088,0.9074796
0.5,0.4,47,1,0.5160969,1,36,0.5139506,0.51824325
0.9,0.4,47,2,0.9055348,1,90,0.90305656,0.90801305
0.5,0.4,48,1,0.5151895,1,30,0.51307243,0.5173067
0.9,0.4,48,2,0.9057749,1,91,0.90351796,0.9080318
0.5,0.4,49,1,0.51586026,1,36,0.51256156,0.5191589
0.9,0.4,49,2,0.9050342,1,86,0.90316826,0.9069001
0.5,0.4,50,1,0.51579916,1,36,0.5132227,0.51837564
0.9,0.4,50,2,0.9055502,1,88,0.90324473,0.90785563
0.5,0.4,51,1,0.51583254,1,33,0.51291215,0.5187529
0.9,0.4,51,2,0.9055263,1,92,0.9030661,0.9079865
0.5,0.4,52,1,0.5140282,1,35,0.5121092,0.51594716
0.9,0.4,52,2,0.90557605,1,88,0.9032166,0.9079355
0.5,0.4,53,1,0.5162409,1,32,0.514173,0.51830876
0.9,0.4,53,2,0.9056947,1,89,0.90320146,0.908188
0.5,0.4,54,1,0.51549107,1,32,0.51460415,0.51637805
0.9,0.4,54,2,0.90544975,1,89,0.90339327,0.90750617
0.5,0.4,55,1,0.51780045,1,33,0.5156998,0.5199011
0.9,0.4,55,2,0.90554184,1,96,0.90324146,0.9078422
0.5,0.4,56,1,0.5169511,1,32,0.51422334,0.5196788
0.9,0.4,56,2,0.90522534,1,88,0.90305674,0.90739393
0.5,0.4,57,1,0.51546144,1,33,0.5127594,0.51816344
0.9,0.4,57,2,0.90518993,1,90,0.9032383,0.9071415
0.5,0.4,58,1,0.5141151,1,31,0.5130352,0.515195
0.9,0.4,58,2,0.90538996,1,94,0.90349346,0.9072864
0.5,0.4,59,1,0.5160006,1,33,0.5130581,0.5189432
0.9,0.4,59,2,0.904463,1,85,0.90305334,0.9058727
0.5,0.4,60,1,0.5170464,1,32,0.51290894,0.5211839
0.9,0.4,60,2,0.90521276,1,85,0.9030756,0.90735
0.5,0.4,61,1,0.5158672,1,35,0.5136367,0.51809764
0.9,0.4,61,2,0.9050349,1,92,0.9030935,0.90697634
0.5,0.4,62,1,0.5164338,1,39,0.5149954,0.5178721
0.9,0.4,62,2,0.90602803,1,90,0.9031267,0.9089293
0.5,0.4,63,1,0.5162444,1,38,0.51340795,0.5190808
0.9,0.4,63,2,0.90528053,1,89,0.90303904,0.90752196
0.5,0.4,64,1,0.51472276,1,32,0.5137122,0.5157333
0.9,0.4,64,2,0.9051906,1,89,0.9030347,0.9073465
0.5,0.4,65,1,0.5161738,1,33,0.5136014,0.5187461
0.9,0.4,65,2,0.9053349,1,86,0.9033705,0.9072993
0.5,0.4,66,1,0.51526487,1,36,0.5138452,0.51668453
0.9,0.4,66,2,0.9057589,1,90,0.90333027,0.90818757
0.5,0.4,67,1,0.5159244,1,34,0.51316637,0.5186824
0.9,0.4,67,2,0.90559536,1,92,0.90329635,0.9078944
0.5,0.4,68,1,0.5136623,1,37,0.51179785,0.5155267
0.9,0.4,68,2,0.90498674,1,89,0.903148,0.9068254
0.5,0.4,69,1,0.5136584,1,33,0.5116589,0.5156579
0.9,0.4,69,2,0.9054128,1,86,0.9031809,0.90764475
0.5,0.4,70,1,0.5159695,1,32,0.5125529,0.5193862
0.9,0.4,70,2,0.90581167,1,86,0.9035138,0.9081096
0.5,0.4,71,1,0.51538783,1,30,0.5136058,0.5171699
0.9,0.4,71,2,0.90494704,1,88,0.9030301,0.90686405
0.5,0.4,72,1,0.51516426,1,35,0.51331496,0.51701355
0.9,0.4,72,2,0.9052471,1,89,0.9031039,0.90739036
0.5,0.4,73,1,0.5148138,1,34,0.5140998,0.5155278
0.9,0.4,73,2,0.9059373,1,91,0.903196,0.9086786
0.5,0.4,74,1,0.515084,1,39,0.5128203,0.51734775
0.9,0.4,74,2,0.9054417,1,96,0.9033136,0.9075698
0.5,0.4,75,1,0.5162604,1,33,0.51376325,0.5187576
0.9,0.4,75,2,0.90533006,1,94,0.9032428,0.90741736
0.5,0.4,76,1,0.5141951,1,34,0.5129785,0.5154116
0.9,0.4,76,2,0.90525144,1,86,0.90298307,0.90751976
0.5,0.4,77,1,0.51580673,1,39,0.5135856,0.51802784
0.9,0.4,77,2,0.90546197,1,89,0.9030626,0.90786135
0.5,0.4,78,1,0.5157377,1,39,0.5131015,0.51837385
0.9,0.4,78,2,0.90522146,1,96,0.9031494,0.90729344
0.5,0.4,79,1,0.5170104,1,36,0.5135787,0.520442
0.9,0.4,79,2,0.9052971,1,90,0.90322137,0.90737283
0.5,0.4,80,1,0.51461977,1,39,0.5111332,0.51810634
0.9,0.4,80,2,0.9055899,1,88,0.90333337,0.9078464
0.5,0.4,81,1,0.51521605,1,35,0.5131798,0.5172523
0.9,0.4,81,2,0.90515935,1,89,0.903306,0.90701264
0.5,0.4,82,1,0.5150251,1,47,0.51226366,0.5177865
0.9,0.4,82,2,0.9044917,1,95,0.90281516,0.9061682
0.5,0.4,83,1,0.5139432,1,28,0.51340413,0.51448226
0.9,0.4,83,2,0.9051363,1,93,0.90323067,0.90704197
0.5,0.4,84,1,0.5152123,1,36,0.51398236,0.51644224
0.9,0.4,84,2,0.9051429,1,90,0.90316564,0.90712017
0.5,0.4,85,1,0.51493734,1,33,0.5142921,0.51558256
0.9,0.4,85,2,0.9053669,1,88,0.90333086,0.90740293
0.5,0.4,86,1,0.5149656,1,30,0.5126255,0.51730573
0.9,0.4,86,2,0.9056509,1,91,0.9032947,0.9080071
0.5,0.4,87,1,0.51409495,1,35,0.5118311,0.5163588
0.9,0.4,87,2,0.9050631,1,88,0.90295917,0.907167
0.5,0.4,88,1,0.5150036,1,41,0.51173735,0.5182699
0.9,0.4,88,2,0.90565836,1,91,0.9031995,0.90811723
0.5,0.4,89,1,0.5147498,1,36,0.5132569,0.5162427
0.9,0.4,89,2,0.90585047,1,92,0.90329826,0.9084027
0.5,0.4,90,1,0.51576465,1,32,0.5137387,0.5177906
0.9,0.4,90,2,0.90528566,1,91,0.9032026,0.9073687
0.5,0.4,91,1,0.5155822,1,40,0.5124203,0.51874405
0.9,0.4,91,2,0.90536755,1,90,0.90323675,0.9074983
0.5,0.4,92,1,0.51501215,1,40,0.5123223,0.51770204
0.9,0.4,92,2,0.9049373,1,92,0.9031015,0.9067731
0.5,0.4,93,1,0.51476914,1,36,0.51331174,0.51622653
0.9,0.4,93,2,0.9053148,1,90,0.90324235,0.9073873
0.5,0.4,94,1,0.5178741,1,36,0.51728696,0.5184613
0.9,0.4,94,2,0.90522647,1,91,0.90308404,0.90736896
0.5,0.4,95,1,0.51596963,1,36,0.51395524,0.51798403
0.9,0.4,95,2,0.90497833,1,89,0.90315604,0.9068007
0.5,0.4,96,1,0.5152527,1,32,0.5126433,0.5178622
0.9,0.4,96,2,0.9052311,1,91,0.90306973,0.9073925
0.5,0.4,97,1,0.5161118,1,40,0.51334685,0.5188767
0.9,0.4,97,2,0.9056584,1,86,0.90313786,0.908179
0.5,0.4,98,1,0.515386,1,32,0.51343685,0.5173351
0.9,0.4,98,2,0.9053682,1,90,0.9030229,0.90771353
0.5,0.4,99,1,0.5160222,1,37,0.51264626,0.5193982
0.9,0.4,99,2,0.9048676,1,92,0.903226,0.90650916
0.5,0.4,100,1,0.51674634,1,34,0.5128229,0.5206697
0.9,0.4,100,2,0.9051906,1,88,0.9032105,0.90717065
0.5,0.45,1,1,0.5176101,1,40,0.51518816,0.5200319
0.9,0.45,1,2,0.90457296,1,91,0.9031285,0.9060174
0.5,0.45,2,1,0.5192327,1,40,0.51491207,0.5235534
0.9,0.45,2,2,0.9056448,1,90,0.9033307,0.90795887
0.5,0.45,3,1,0.51569456,1,35,0.51453966,0.51684946
0.9,0.45,3,2,0.9052558,1,88,0.90315145,0.90736014
0.5,0.45,4,1,0.51785964,1,31,0.51436245,0.5213568
0.9,0.45,4,2,0.9054777,1,88,0.90328246,0.90767294
0.5,0.45,5,1,0.51745,1,37,0.51570535,0.5191946
0.9,0.45,5,2,0.90638417,1,87,0.9033055,0.9094628
0.5,0.45,6,1,0.5155206,1,36,0.514109,0.5169321
0.9,0.45,6,2,0.9052948,1,87,0.9029271,0.90766245
0.5,0.45,7,1,0.51496,1,38,0.51432467,0.51559526
0.9,0.45,7,2,0.9056265,1,90,0.90331936,0.90793353
0.5,0.45,8,1,0.5170297,1,36,0.51569235,0.51836705
0.9,0.45,8,2,0.90502834,1,94,0.9030278,0.90702885
0.5,0.45,9,1,0.5152555,1,36,0.51320684,0.5173042
0.9,0.45,9,2,0.9055114,1,90,0.90308434,0.9079385
0.5,0.45,10,1,0.51703334,1,30,0.51446533,0.51960135
0.9,0.45,10,2,0.9044933,1,88,0.9031201,0.90586644
0.5,0.45,11,1,0.5149133,1,33,0.51279104,0.5170356
0.9,0.45,11,2,0.9055202,1,90,0.90328884,0.90775156
0.5,0.45,12,1,0.5166565,1,38,0.51463836,0.5186747
0.9,0.45,12,2,0.9050347,1,88,0.90331566,0.9067538
0.5,0.45,13,1,0.51691705,1,36,0.51417786,0.51965624
0.9,0.45,13,2,0.9059722,1,90,0.9030474,0.9088969
0.5,0.45,14,1,0.51748496,1,37,0.5146344,0.5203355
0.9,0.45,14,2,0.90549487,1,87,0.9032239,0.9077658
0.5,0.45,15,1,0.5164907,1,31,0.51388586,0.51909554
0.9,0.45,15,2,0.90534467,1,92,0.9031825,0.9075069
0.5,0.45,16,1,0.51837766,1,31,0.51521903,0.5215363
0.9,0.45,16,2,0.9054514,1,94,0.9032519,0.90765095
0.5,0.45,17,1,0.51568544,1,32,0.5131467,0.5182241
0.9,0.45,17,2,0.90550333,1,91,0.9033593,0.9076474
0.5,0.45,18,1,0.51721025,1,35,0.5144887,0.5199318
0.9,0.45,18,2,0.9056896,1,89,0.90320146,0.9081777
0.5,0.45,19,1,0.51491535,1,46,0.51203847,0.5177923
0.9,0.45,19,2,0.9052884,1,86,0.9032594,0.9073174
0.5,0.45,20,1,0.51641315,1,35,0.5144605,0.5183658
0.9,0.45,20,2,0.9052422,1,87,0.90317476,0.9073096
0.5,0.45,21,1,0.5154585,1,37,0.51333463,0.5175825
0.9,0.45,21,2,0.9054746,1,88,0.9032351,0.90771407
0.5,0.45,22,1,0.5173201,1,31,0.5143247,0.52031547
0.9,0.45,22,2,0.9052414,1,90,0.9031052,0.9073775
0.5,0.45,23,1,0.51637316,1,37,0.51415676,0.51858956
0.9,0.45,23,2,0.90496755,1,88,0.9030458,0.9068893
0.5,0.45,24,1,0.51647544,1,28,0.51428044,0.5186705
0.9,0.45,24,2,0.9046272,1,91,0.90304315,0.90621126
0.5,0.45,25,1,0.518636,1,38,0.51462084,0.52265114
0.9,0.45,25,2,0.9054013,1,88,0.9029348,0.90786785
0.5,0.45,26,1,0.51575917,1,33,0.5149703,0.51654804
0.9,0.45,26,2,0.9054969,1,89,0.9030927,0.9079011
0.5,0.45,27,1,0.517361,1,28,0.5138566,0.5208653
0.9,0.45,27,2,0.90507853,1,86,0.9030184,0.90713865
0.5,0.45,28,1,0.5165196,1,39,0.5149061,0.51813304
0.9,0.45,28,2,0.9055632,1,89,0.90311307,0.90801334
0.5,0.45,29,1,0.5162874,1,33,0.51348895,0.5190858
0.9,0.45,29,2,0.90513116,1,93,0.9031453,0.90711707
0.5,0.45,30,1,0.5184273,1,40,0.516575,0.5202796
0.9,0.45,30,2,0.9051852,1,88,0.90308696,0.9072835
0.5,0.45,31,1,0.5164708,1,39,0.5136648,0.5192768
0.9,0.45,31,2,0.9052818,1,92,0.9030347,0.90752894
0.5,0.45,32,1,0.51876277,1,47,0.5161672,0.5213584
0.9,0.45,32,2,0.9049627,1,87,0.9030356,0.90688986
0.5,0.45,33,1,0.5166608,1,41,0.51323384,0.5200877
0.9,0.45,33,2,0.90569264,1,94,0.90316284,0.9082224
0.5,0.45,34,1,0.5171323,1,30,0.5151379,0.5191266
0.9,0.45,34,2,0.90525126,1,88,0.9031192,0.9073833
0.5,0.45,35,1,0.51631725,1,34,0.51277536,0.51985914
0.9,0.45,35,2,0.9057447,1,86,0.9032449,0.90824443
0.5,0.45,36,1,0.5163413,1,36,0.5150943,0.51758844
0.9,0.45,36,2,0.9048299,1,89,0.90311986,0.90654
0.5,0.45,37,1,0.51709676,1,34,0.5152304,0.5189631
0.9,0.45,37,2,0.90531826,1,87,0.9033164,0.90732014
0.5,0.45,38,1,0.5176668,1,33,0.51561993,0.51971364
0.9,0.45,38,2,0.9051521,1,90,0.9031994,0.9071048
0.5,0.45,39,1,0.52020425,1,33,0.5153206,0.5250879
0.9,0.45,39,2,0.9053525,1,96,0.90317184,0.90753305
0.5,0.45,40,1,0.5165759,1,28,0.514926,0.51822567
0.9,0.45,40,2,0.9051828,1,87,0.9033513,0.9070142
0.5,0.45,41,1,0.51633924,1,38,0.51392245,0.5187561
0.9,0.45,41,2,0.90577364,1,96,0.90334046,0.9082068
0.5,0.45,42,1,0.517185,1,33,0.5129256,0.5214443
0.9,0.45,42,2,0.90509427,1,88,0.9031357,0.9070528
0.5,0.45,43,1,0.51611596,1,34,0.51257503,0.51965684
0.9,0.45,43,2,0.9053877,1,90,0.9031755,0.9075999
0.5,0.45,44,1,0.51699996,1,35,0.51438767,0.51961225
0.9,0.45,44,2,0.9054994,1,90,0.90320724,0.90779155
0.5,0.45,45,1,0.5166752,1,38,0.5132041,0.5201463
0.9,0.45,45,2,0.9061485,1,88,0.90333056,0.90896636
0.5,0.45,46,1,0.5163468,1,33,0.5146501,0.5180436
0.9,0.45,46,2,0.90520716,1,85,0.9030214,0.9073929
0.5,0.45,47,1,0.5158731,1,36,0.51341945,0.5183267
0.9,0.45,47,2,0.90518785,1,90,0.9030837,0.90729195
0.5,0.45,48,1,0.5162774,1,30,0.5147466,0.5178082
0.9,0.45,48,2,0.90485245,1,90,0.90301734,0.9066875
0.5,0.45,49,1,0.5165337,1,37,0.51282346,0.52024394
0.9,0.45,49,2,0.9052725,1,87,0.90307695,0.9074681
0.5,0.45,50,1,0.51564074,1,33,0.51417625,0.5171053
0.9,0.45,50,2,0.9050081,1,88,0.9030092,0.9070069
0.5,0.45,51,1,0.5177641,1,32,0.5147874,0.52074075
0.9,0.45,51,2,0.9054797,1,87,0.90298325,0.9079762
0.5,0.45,52,1,0.5171123,1,34,0.51417565,0.520049
0.9,0.45,52,2,0.90512353,1,92,0.9032217,0.90702534
0.5,0.45,53,1,0.5152665,1,31,0.51395315,0.51657975
0.9,0.45,53,2,0.90521955,1,88,0.90306044,0.90737873
0.5,0.45,54,1,0.51581997,1,38,0.5135265,0.5181135
0.9,0.45,54,2,0.90571344,1,87,0.9033329,0.9080939
0.5,0.45,55,1,0.51758593,1,28,0.5157203,0.51945156
0.9,0.45,55,2,0.9050852,1,91,0.9030424,0.90712804
0.5,0.45,56,1,0.51621807,1,39,0.51561934,0.51681685
0.9,0.45,56,2,0.9059048,1,87,0.9030248,0.90878487
0.5,0.45,57,1,0.51592505,1,36,0.51355517,0.51829493
0.9,0.45,57,2,0.9059262,1,88,0.9033321,0.9085204
0.5,0.45,58,1,0.5157865,1,42,0.5145022,0.5170709
0.9,0.45,58,2,0.9054042,1,84,0.90299445,0.907814
0.5,0.45,59,1,0.5163562,1,42,0.51249146,0.52022105
0.9,0.45,59,2,0.9061498,1,89,0.9033375,0.90896213
0.5,0.45,60,1,0.5152744,1,39,0.51424,0.51630884
0.9,0.45,60,2,0.90564317,1,92,0.9032107,0.90807563
0.5,0.45,61,1,0.51684177,1,31,0.514898,0.51878554
0.9,0.45,61,2,0.90554464,1,87,0.903064,0.90802526
0.5,0.45,62,1,0.51723534,1,42,0.51497865,0.519492
0.9,0.45,62,2,0.9048465,1,90,0.90304154,0.90665144
0.5,0.45,63,1,0.51649034,1,39,0.5133516,0.519629
0.9,0.45,63,2,0.9056384,1,90,0.90322906,0.90804774
0.5,0.45,64,1,0.51678294,1,45,0.5149368,0.5186291
0.9,0.45,64,2,0.9044075,1,90,0.90303844,0.90577656
0.5,0.45,65,1,0.51462734,1,40,0.51309663,0.516158
0.9,0.45,65,2,0.90504694,1,92,0.90303713,0.9070568
0.5,0.45,66,1,0.51618344,1,41,0.51313305,0.51923376
0.9,0.45,66,2,0.9051959,1,93,0.9032553,0.90713656
0.5,0.45,67,1,0.51676875,1,32,0.5140775,0.51946
0.9,0.45,67,2,0.90566033,1,88,0.90326244,0.9080582
0.5,0.45,68,1,0.51654726,1,28,0.514846,0.5182485
0.9,0.45,68,2,0.90610504,1,88,0.9032224,0.9089877
0.5,0.45,69,1,0.51826555,1,37,0.5150324,0.5214986
0.9,0.45,69,2,0.9056678,1,89,0.9032468,0.9080888
0.5,0.45,70,1,0.51806873,1,35,0.5159999,0.52013755
0.9,0.45,70,2,0.9052012,1,89,0.9029962,0.9074063
0.5,0.45,71,1,0.51661354,1,31,0.51385725,0.51936984
0.9,0.45,71,2,0.905214,1,93,0.90309316,0.9073349
0.5,0.45,72,1,0.5170079,1,35,0.5137233,0.5202924
0.9,0.45,72,2,0.90550923,1,91,0.9031192,0.90789926
0.5,0.45,73,1,0.5179258,1,40,0.51647687,0.51937467
0.9,0.45,73,2,0.9054076,1,89,0.9032853,0.9075299
0.5,0.45,74,1,0.5165482,1,37,0.51514,0.5179565
0.9,0.45,74,2,0.90577507,1,87,0.9032923,0.9082579
0.5,0.45,75,1,0.51603913,1,35,0.51483464,0.5172436
0.9,0.45,75,2,0.9048897,1,89,0.90299284,0.90678656
0.5,0.45,76,1,0.51604116,1,32,0.5131499,0.51893234
0.9,0.45,76,2,0.905386,1,90,0.9032862,0.9074857
0.5,0.45,77,1,0.5161164,1,40,0.5137645,0.51846826
0.9,0.45,77,2,0.9053362,1,91,0.90305686,0.9076156
0.5,0.45,78,1,0.5154779,1,30,0.5138577,0.517098
0.9,0.45,78,2,0.90532684,1,87,0.90302336,0.90763026
0.5,0.45,79,1,0.517551,1,39,0.5155461,0.519556
0.9,0.45,79,2,0.905207,1,93,0.9030747,0.9073393
0.5,0.45,80,1,0.5153961,1,36,0.5131216,0.5176707
0.9,0.45,80,2,0.9054219,1,87,0.9030969,0.9077469
0.5,0.45,81,1,0.51755846,1,33,0.51443654,0.5206804
0.9,0.45,81,2,0.90524185,1,92,0.9032307,0.90725297
0.5,0.45,82,1,0.5158999,1,32,0.5134329,0.5183669
0.9,0.45,82,2,0.9047723,1,90,0.90322727,0.9063173
0.5,0.45,83,1,0.51518536,1,31,0.5130592,0.5173115
0.9,0.45,83,2,0.9059194,1,97,0.90289575,0.90894306
0.5,0.45,84,1,0.5162175,1,41,0.51495403,0.51748097
0.9,0.45,84,2,0.9048797,1,89,0.90302354,0.90673584
0.5,0.45,85,1,0.5189917,1,33,0.51416713,0.5238162
0.9,0.45,85,2,0.9057297,1,89,0.90325284,0.9082065
0.5,0.45,86,1,0.5164785,1,31,0.5139259,0.51903105
0.9,0.45,86,2,0.9050194,1,90,0.9027299,0.9073089
0.5,0.45,87,1,0.5183071,1,38,0.5141894,0.52242476
0.9,0.45,87,2,0.9054672,1,90,0.9032038,0.9077306
0.5,0.45,88,1,0.516294,1,33,0.51406986,0.51851815
0.9,0.45,88,2,0.9050734,1,92,0.9029449,0.9072019
0.5,0.45,89,1,0.51628894,1,33,0.515631,0.5169469
