Group1_tolerance,Group2_tolerance,Run,Dimension,Similarity,Happy_proportion,Coherence,Group1_similarity,Group2_similarity
0.9,0.9,92,1,0.9812407112302443,1.0,267,0.9065608223493331,0.9944195151504057
0.9,0.9,93,1,0.9811861397620243,1.0,241,0.9062781156484994,0.9944052028408813
0.9,0.9,94,1,0.9812046508898692,1.0,245,0.9061424589346427,0.994450920058439
0.9,0.9,95,1,0.9813321811334847,1.0,287,0.9071113332646205,0.9944299778162252
0.9,0.9,96,1,0.9813065987253465,1.0,250,0.9068040555640439,0.9944541063420468
0.9,0.9,97,1,0.981336495125365,1.0,218,0.9071557552758746,0.9944272139223344
0.9,0.9,98,1,0.9812373920042633,1.0,222,0.9064845740728661,0.9944290657568623
0.9,0.9,99,1,0.9812453883710063,1.0,215,0.9064234462808087,0.9944492605045706
0.9,0.9,100,1,0.981221306467062,1.0,223,0.9063199730314185,0.9944391888380579
0.9,0.5,1,1,0.9812580041209714,1.0,310,0.9063436369336904,0.9944781865657851
0.9,0.5,2,1,0.9812082274649652,1.0,275,0.9063204682199381,0.994423714390558
0.9,0.5,3,1,0.9813124091689277,1.0,297,0.9068588434349732,0.9944512737102145
0.9,0.5,4,1,0.9813189805730542,1.0,321,0.9069797761215787,0.99443766371155
0.9,0.5,5,1,0.9812703387258134,1.0,282,0.9067712200436417,0.9944172420226666
0.9,0.5,6,1,0.981250440239953,1.0,295,0.9065938935935027,0.9944251249422675
0.9,0.5,7,1,0.9812434103421922,1.0,257,0.906425029163315,0.9944466540796414
0.9,0.5,8,1,0.981326293688653,1.0,281,0.9069217696148687,0.994456503819321
0.9,0.5,9,1,0.9813215813123308,1.0,274,0.9069469238686787,0.994446520861211
0.9,0.5,10,1,0.9812190465766596,1.0,259,0.9062821411276458,0.9944432063617799
0.9,0.5,11,1,0.9812733784211508,1.0,262,0.9065816634860899,0.994454269292044
0.9,0.5,12,1,0.9812533204980177,1.0,264,0.9066745381718173,0.9944142820849942
0.9,0.5,13,1,0.9813147665915851,1.0,301,0.9069156212109645,0.9944440275411061
0.9,0.5,14,1,0.9812870299351195,1.0,287,0.9068218758233086,0.9944279394842628
0.9,0.5,15,1,0.9813224012593169,1.0,311,0.90706536998625,0.9944265832486815
0.9,0.5,16,1,0.9812803212765936,1.0,301,0.9066856561644218,0.9944440857081531
0.9,0.5,17,1,0.9812041986076616,1.0,254,0.9062604297423026,0.9944295695839024
0.9,0.5,18,1,0.9811952418430067,1.0,280,0.9062922062848973,0.9944134245885553
0.9,0.5,19,1,0.9813330542128343,1.0,277,0.9069930517784012,0.9944518781718524
0.9,0.5,20,1,0.9812218936630283,1.0,280,0.9063871474252996,0.9944280253520397
0.9,0.5,21,1,0.9812153155379474,1.0,267,0.9061359647077156,0.9944646127432821
0.9,0.5,22,1,0.9813085210948737,1.0,286,0.9069416402416067,0.9944320883042734
0.9,0.5,23,1,0.9813259333734645,1.0,265,0.907159937674553,0.9944140502615085
0.9,0.5,24,1,0.9811877795033369,1.0,294,0.9061353038455429,0.9944323340311828
0.9,0.5,25,1,0.9813280975221779,1.0,294,0.9068651723487269,0.9944686137292571
0.9,0.5,26,1,0.9812661880241281,1.0,260,0.9066498370856195,0.9944337793662177
0.9,0.5,27,1,0.981217372696861,1.0,286,0.9064427068140384,0.9944129019703004
0.9,0.5,28,1,0.9812993225423777,1.0,327,0.906892665316823,0.9944299091115936
0.9,0.5,29,1,0.981279938879643,1.0,293,0.9068130569934895,0.9944211533301406
0.9,0.5,30,1,0.981263205104251,1.0,296,0.9065351251562122,0.9944505133303758
0.9,0.5,31,1,0.9812614078786166,1.0,273,0.9064782868872354,0.9944584292300368
0.9,0.5,32,1,0.9813107736807085,1.0,358,0.906962494874016,0.9944310581760073
0.9,0.5,33,1,0.9812656408319922,1.0,336,0.90680159790617,0.9944063542894902
0.9,0.5,34,1,0.9812668334727689,1.0,277,0.9065196137042467,0.9944575193142726
0.9,0.5,35,1,0.9811641153982423,1.0,286,0.9062439752274069,0.9943853166048602
0.9,0.5,36,1,0.9812890660163757,1.0,297,0.9067286486696836,0.9944467867246163
0.9,0.5,37,1,0.9813846234546847,1.0,299,0.9073446551157773,0.9944505002203742
0.9,0.5,38,1,0.981286930564605,1.0,269,0.9065421180499559,0.9944771915966021
0.9,0.5,39,1,0.9813241641686876,1.0,337,0.9068130564084553,0.9944731831851994
0.9,0.5,40,1,0.9813025260447974,1.0,298,0.9067674043518738,0.9944557828141373
0.9,0.5,41,1,0.9812295579779401,1.0,257,0.9065702297775401,0.9944047335427164
0.9,0.5,42,1,0.9812730710239306,1.0,266,0.9065978862713063,0.9944510448038054
0.9,0.5,43,1,0.9811849661774545,1.0,252,0.9062572669157862,0.9944075013412788
0.9,0.5,44,1,0.9812273840601007,1.0,274,0.906490622465299,0.9944162243415361
0.9,0.5,45,1,0.9812494235912396,1.0,316,0.9064946585366788,0.9944414409538094
0.9,0.5,46,1,0.9812286997982266,1.0,299,0.9064025126104184,0.9944333210666633
0.9,0.5,47,1,0.9812698278323232,1.0,281,0.9068191409164617,0.994408184346887
0.9,0.5,48,1,0.9812827181534458,1.0,324,0.9067189810818607,0.9944410246954896
0.9,0.5,49,1,0.9813103776187029,1.0,318,0.9067335800806613,0.9944709889489456
0.9,0.5,50,1,0.9813042859895064,1.0,291,0.9068295855914992,0.9944468801773897
0.9,0.5,51,1,0.9812067876220908,1.0,279,0.906361510972702,0.9944147776190418
0.9,0.5,52,1,0.9812282049571232,1.0,302,0.9064590951939336,0.9944227537388628
0.9,0.5,53,1,0.9812224273658948,1.0,272,0.9063328159701151,0.9944382411416205
0.9,0.5,54,1,0.9812859588961598,1.0,268,0.9067637051977219,0.9944369448429432
0.9,0.5,55,1,0.981315158597409,1.0,269,0.9070079348405744,0.9944281980839098
0.9,0.5,56,1,0.9812748820775976,1.0,292,0.9067163601465137,0.9944322683007297
0.9,0.5,57,1,0.981154087908189,1.0,259,0.9060768814818594,0.994403006689306
0.9,0.5,58,1,0.9813032993971338,1.0,280,0.9068047063807053,0.9944501099294442
0.9,0.5,59,1,0.9812563615063564,1.0,280,0.9065119026743715,0.9944465601237655
0.9,0.5,60,1,0.9811998300651454,1.0,265,0.9061782651160073,0.9944389297620522
0.9,0.5,61,1,0.9813456813384055,1.0,284,0.9070099707805245,0.9944637479074433
0.9,0.5,62,1,0.9812651253086195,1.0,270,0.906554288357251,0.994449390652979
0.9,0.5,63,1,0.9812405336852879,1.0,298,0.9064817336046087,0.9944332631112902
0.9,0.5,64,1,0.9813306033001136,1.0,325,0.9069935921281606,0.9944488993892814
0.9,0.5,65,1,0.9812542346347435,1.0,290,0.9065954587148007,0.9944293127382625
0.9,0.5,66,1,0.9812861958210494,1.0,275,0.9068125337969667,0.9944286067664765
0.9,0.5,67,1,0.9812830441543536,1.0,299,0.9068201930502663,0.9944235472903685
0.9,0.5,68,1,0.9812917639027249,1.0,278,0.9069384184781607,0.9944129425070595
0.9,0.5,69,1,0.9812318118865293,1.0,303,0.9064796302669392,0.9944233733488109
0.9,0.5,70,1,0.9812551017017188,1.0,313,0.906669751912542,0.9944172222527498
0.9,0.5,71,1,0.9813036611114602,1.0,327,0.9068719517858886,0.9944386686395023
0.9,0.5,72,1,0.9812558297515189,1.0,318,0.9066557140234615,0.9944205560564708
0.9,0.5,73,1,0.981270610183174,1.0,289,0.9066131632139576,0.9944454537659775
0.9,0.5,74,1,0.9812471275119551,1.0,282,0.9065966220557442,0.9944207461218745
0.9,0.5,75,1,0.9813151604200498,1.0,291,0.9069457261146125,0.9944391782386568
0.9,0.5,76,1,0.9813163173051064,1.0,299,0.9068524405026275,0.9944570014467199
0.9,0.5,77,1,0.9813109349745532,1.0,306,0.9069618884926228,0.9944313549419531
0.9,0.5,78,1,0.9812418846720673,1.0,269,0.9066400525342098,0.9944069138728655
0.9,0.5,79,1,0.981146555526059,1.0,279,0.9059706548002834,0.9944128909482549
0.9,0.5,80,1,0.9813413682612123,1.0,279,0.9071547958605254,0.9944331163319212
0.9,0.5,81,1,0.9813140983446452,1.0,276,0.9071101778018332,0.9944089078522005
0.9,0.5,82,1,0.981289561159386,1.0,313,0.9067813741064867,0.9944380647569571
0.9,0.5,83,1,0.9811657393379705,1.0,257,0.9057788815003401,0.9944693024857876
0.9,0.5,84,1,0.9812472958193545,1.0,300,0.9064600307578303,0.9944450484772709
0.9,0.5,85,1,0.9813299178105804,1.0,317,0.9071852955855274,0.9944142629091195
0.9,0.5,86,1,0.9812863420513475,1.0,284,0.9066915759467137,0.9944501243051067
0.9,0.5,87,1,0.9812438715093975,1.0,278,0.9064043684779677,0.9944508426325908
0.9,0.5,88,1,0.9812174166419945,1.0,261,0.9062003308670121,0.9944557258964031
0.9,0.5,89,1,0.9811895112978596,1.0,275,0.9062253116864848,0.9944184876998666
0.9,0.5,90,1,0.9812242514648408,1.0,271,0.9063482750512035,0.9944376590672476
0.9,0.5,91,1,0.9812000338057356,1.0,260,0.9063030373781741,0.9944171508223637
0.9,0.5,92,1,0.981255221367134,1.0,295,0.9065709573229771,0.9944347973749267
0.9,0.5,93,1,0.9813680125532055,1.0,344,0.907306669726071,0.9944376612874051
0.9,0.5,94,1,0.9812571374927961,1.0,283,0.9065990733099907,0.9944320899956443
0.9,0.5,95,1,0.9812090816006431,1.0,277,0.9062337732618757,0.9944400183663082
0.9,0.5,96,1,0.9812620375520057,1.0,265,0.9067625687485247,0.9944090026349734
0.9,0.5,97,1,0.9812481538063668,1.0,298,0.9063992085957652,0.9944567911964727
0.9,0.5,98,1,0.9813317842278704,1.0,285,0.9069710134956052,0.9944542731806234
0.9,0.5,99,1,0.9812347742020538,1.0,278,0.906383264649094,0.994443864123165
0.9,0.5,100,1,0.98120068312566,1.0,288,0.9061288644548718,0.9944486511263877
0.9,0.9,1,1,0.9812445572916434,1.0,225,0.9065983744706309,0.9944174130835869
0.9,0.9,2,1,0.9812526676821087,1.0,260,0.9066290169549429,0.9944215472221963
0.9,0.9,3,1,0.9813782157595041,1.0,237,0.9072386958646345,0.9944616604468339
0.9,0.9,4,1,0.9812597652370108,1.0,257,0.9065691967997442,0.9944404537847633
0.9,0.9,5,1,0.9812612659293944,1.0,235,0.9065064974540104,0.9944532838956389
0.9,0.9,6,1,0.9813203955352623,1.0,237,0.9071486986020308,0.994409518523479
0.9,0.9,7,1,0.9812771331545203,1.0,250,0.906710872107235,0.9944358851040411
0.9,0.9,8,1,0.9812734760995072,1.0,259,0.9067416218738428,0.994426156256978
0.9,0.9,9,1,0.981213313192173,1.0,252,0.9064090553654688,0.9944140645733557
0.9,0.9,10,1,0.9812318085788282,1.0,260,0.9064303417059997,0.9944320674387387
0.9,0.9,11,1,0.9812681283418216,1.0,238,0.9065264809372874,0.9944578308249755
0.9,0.9,12,1,0.981225012183777,1.0,248,0.9063915862819314,0.9944309108723373
0.9,0.9,13,1,0.9812081624446727,1.0,223,0.9064034951888745,0.9944089860780493
0.9,0.9,14,1,0.9811843280981578,1.0,250,0.9060568554619033,0.994442117386909
0.9,0.9,15,1,0.9812855230801737,1.0,260,0.9066528703586226,0.9944559912075063
0.9,0.9,16,1,0.9812422675373708,1.0,245,0.9063606076137436,0.9944566781121286
0.9,0.9,17,1,0.981253089162509,1.0,237,0.9064791466962006,0.9944484907742106
0.9,0.9,18,1,0.981320281579468,1.0,274,0.907066782348877,0.9944238402672189
0.9,0.9,19,1,0.9811541583624395,1.0,229,0.9060705734235173,0.9944042027634251
0.9,0.9,20,1,0.9811926779742829,1.0,239,0.906199884883173,0.9944267002844789
0.9,0.9,21,1,0.9812730543939797,1.0,255,0.9066927488171507,0.9944342847898916
0.9,0.9,22,1,0.9813084313615009,1.0,281,0.9068938019084982,0.9944404247943843
0.9,0.9,23,1,0.9811922092085993,1.0,231,0.906164234663114,0.9944324400107435
0.9,0.9,24,1,0.9812896041470908,1.0,225,0.9066878166213278,0.9944546254751663
0.9,0.9,25,1,0.981338590460234,1.0,263,0.9071158513105178,0.9944367208984191
0.9,0.9,26,1,0.9812935053907711,1.0,222,0.9065352801808226,0.9944861333689975
0.9,0.9,27,1,0.9812701799028141,1.0,229,0.9066333516565739,0.994441384887445
0.9,0.9,28,1,0.9813130538300741,1.0,238,0.9067402145365836,0.9944729666465724
0.9,0.9,29,1,0.9812984801874184,1.0,236,0.9068708145547718,0.9944327741225915
0.9,0.9,30,1,0.9812459601387893,1.0,227,0.9067319593489286,0.9943954896899406
0.9,0.9,31,1,0.9812759975665727,1.0,236,0.9066335209590674,0.9944481993208379
0.9,0.9,32,1,0.9812263091573525,1.0,256,0.9064852533289238,0.9944159072447222
0.9,0.9,33,1,0.9812561318723851,1.0,251,0.9065161420587384,0.9944455418395
0.9,0.9,34,1,0.9812504320112104,1.0,237,0.9064948482190349,0.9944425938568879
0.9,0.9,35,1,0.981257590662384,1.0,229,0.9067976549737966,0.9943975793133115
0.9,0.9,36,1,0.9812168902610465,1.0,247,0.9063786926572803,0.9944236310146523
0.9,0.9,37,1,0.9812509000984011,1.0,217,0.906646604035538,0.9944163641094949
0.9,0.9,38,1,0.9812768701783404,1.0,323,0.9068478335082646,0.9944114060612953
0.9,0.9,39,1,0.9812645011309888,1.0,231,0.9066899352606557,0.9944247186375187
0.9,0.9,40,1,0.9811773525284959,1.0,216,0.906241008206517,0.9944014132911981
0.9,0.9,41,1,0.9812534810025101,1.0,268,0.906507491620257,0.9944439497170254
0.9,0.9,42,1,0.9812517571721547,1.0,254,0.9065173361363833,0.9944401844137619
0.9,0.9,43,1,0.9813076952417272,1.0,253,0.9069101795774073,0.9944366685942534
0.9,0.9,44,1,0.9812077964750905,1.0,233,0.9062489213903656,0.9944358332547477
0.9,0.9,45,1,0.981191285762062,1.0,225,0.9062646588526448,0.9944136316872533
0.9,0.9,46,1,0.9812855602766323,1.0,242,0.9069236591719835,0.9944082487068646
0.9,0.9,47,1,0.9812343186994987,1.0,227,0.9064668201811279,0.994428583143917
0.9,0.9,48,1,0.9811899313620399,1.0,247,0.9061418654156826,0.9944337077055148
0.9,0.9,49,1,0.9813756274976423,1.0,302,0.9073256183966593,0.9944432761625213
0.9,0.9,50,1,0.9812975006218115,1.0,260,0.9066763057767626,0.994465946770938
0.9,0.9,51,1,0.9812223622127175,1.0,232,0.906453418215255,0.9944168817416815
0.9,0.9,52,1,0.9812397204839018,1.0,209,0.9065764343979599,0.9944155944990687
0.9,0.9,53,1,0.9811944202336691,1.0,209,0.9063164893519962,0.9944081727421997
0.9,0.9,54,1,0.9812370443011116,1.0,277,0.9063440115701454,0.9944534618418706
0.9,0.9,55,1,0.9812928685456004,1.0,257,0.9067775376874398,0.9944426328146876
0.9,0.9,56,1,0.9812217790171633,1.0,236,0.9063596976011695,0.9944327345611631
0.9,0.9,57,1,0.98129069020111,1.0,256,0.9067517050911262,0.9944446287499307
0.9,0.9,58,1,0.9812189092681035,1.0,238,0.9062917647792492,0.9944413465308424
0.9,0.9,59,1,0.9811935690372227,1.0,232,0.9062147413520395,0.9944251268640203
0.9,0.9,60,1,0.9812743198576362,1.0,244,0.9065155592910374,0.9944670423105659
0.9,0.9,61,1,0.9812467118560385,1.0,215,0.9063044023049684,0.9944718253062271
0.9,0.9,62,1,0.9813416139126069,1.0,284,0.9070364121490971,0.9944542965767554
0.9,0.9,63,1,0.981229154715689,1.0,243,0.9065179578218436,0.994413483579309
0.9,0.9,64,1,0.9812605330721056,1.0,264,0.9065043592178121,0.9944527990463929
0.9,0.9,65,1,0.9813225334448196,1.0,263,0.9069708909375439,0.9944434115343385
0.9,0.9,66,1,0.9812275557807438,1.0,238,0.9063542367944604,0.9944404944253816
0.9,0.9,67,1,0.9812125250152436,1.0,231,0.9062441904217438,0.9944422311199794
0.9,0.9,68,1,0.9812942240525785,1.0,251,0.9068344543517424,0.9944341834115498
0.9,0.9,69,1,0.9812790250118687,1.0,248,0.9067163303057464,0.9944371476070668
0.9,0.9,70,1,0.9811968023278191,1.0,228,0.9060899178191503,0.9944509584175846
0.9,0.9,71,1,0.9812772617067508,1.0,254,0.9066251312935877,0.9944511670737798
0.9,0.9,72,1,0.9813198778746085,1.0,232,0.9069857586006661,0.994437663628834
0.9,0.9,73,1,0.9812575659653215,1.0,291,0.9065975956686907,0.9944328548411978
0.9,0.9,74,1,0.9812104006723228,1.0,228,0.9062057110331386,0.9944465223733546
0.9,0.9,75,1,0.9811976691128922,1.0,202,0.9060935371315806,0.9944513394625353
0.9,0.9,76,1,0.9811935570938057,1.0,233,0.9063322683085081,0.9944043727617995
0.9,0.9,77,1,0.9812317112425043,1.0,236,0.9065817238522582,0.9944052384290186
0.9,0.9,78,1,0.9812910859771887,1.0,274,0.9067844573027459,0.9944393145667957
0.9,0.9,79,1,0.981289402921038,1.0,223,0.9067833598969901,0.994437528160576
0.9,0.9,80,1,0.9813287215534463,1.0,268,0.9069998229971139,0.9944455860045641
0.9,0.9,81,1,0.981324907766692,1.0,281,0.9070793456935252,0.9944270657796038
0.9,0.9,82,1,0.9812261466748476,1.0,231,0.906405270872457,0.9944298306399758
0.9,0.9,83,1,0.9812628622921117,1.0,223,0.9066189476262264,0.9944353178213857
0.9,0.9,84,1,0.9813072392893885,1.0,246,0.9067017884664913,0.9944729070816648
0.9,0.9,85,1,0.9812175766684536,1.0,226,0.9063745790468245,0.9944251644840355
0.9,0.9,86,1,0.9812763089847173,1.0,227,0.9067246248638063,0.9944324885354665
0.9,0.9,87,1,0.9812813028858267,1.0,247,0.9069101902686625,0.9944056168770918
0.9,0.9,88,1,0.9812352217532613,1.0,215,0.9063361533702429,0.9944527044090883
0.9,0.9,89,1,0.9812804173621262,1.0,231,0.9066154881790154,0.9944565813356167
0.9,0.9,90,1,0.9812878958624611,1.0,262,0.9068392258166714,0.9944258964587775
0.9,0.9,91,1,0.9812959233235556,1.0,252,0.9069658080332821,0.9944130024924267
0.9,0.9,92,1,0.9812265752435484,1.0,233,0.9062131706648368,0.9944642348750857
0.9,0.9,93,1,0.981325552701015,1.0,234,0.9069022242905103,0.9944590812440456
0.9,0.9,94,1,0.9812082761424481,1.0,229,0.9063256166508697,0.9944228631115498
0.9,0.9,95,1,0.9812586730366072,1.0,277,0.9064573400496224,0.9944589082696046
0.9,0.9,96,1,0.9812830649230774,1.0,242,0.9068255607876836,0.9944226244763826
0.9,0.9,97,1,0.9811959474624614,1.0,230,0.9062912543927917,0.99441442271005
0.9,0.9,98,1,0.9812441516491126,1.0,241,0.9066076724727824,0.994415295033171
0.9,0.9,99,1,0.98122484611806,1.0,244,0.9064416301193732,0.9944218842354748
0.9,0.9,100,1,0.9812086646770894,1.0,231,0.9062770684184727,0.9944318875462572
0.9,0.15,1,1,0.9812407668826841,1.0,299,0.9065579823653779,0.9944200817975032
0.9,0.15,2,1,0.9812212168707485,1.0,281,0.9064567858241789,0.9944149399966136
0.9,0.15,3,1,0.9812702012173908,1.0,305,0.906952984895237,0.9943850040977715
0.9,0.15,4,1,0.9812989357877131,1.0,295,0.9068337578755986,0.9944398495369093
0.9,0.15,5,1,0.981243913066265,1.0,270,0.9064705981473397,0.994439203934311
0.9,0.15,6,1,0.9811789964678386,1.0,324,0.9060978141824158,0.9944286168711495
0.9,0.15,7,1,0.9812430752278815,1.0,267,0.9064819362894807,0.9944362173934824
0.9,0.15,8,1,0.9812368395421965,1.0,289,0.9062929336121052,0.9944622347063308
0.9,0.15,9,1,0.9813287509014307,1.0,244,0.9069903167975889,0.9944472980962263
0.9,0.15,10,1,0.9812360431585063,1.0,253,0.9063555383826758,0.9944502498836526
0.9,0.15,11,1,0.9813496590932494,1.0,322,0.9071573456169727,0.9944424202949451
0.9,0.15,12,1,0.9812725636369295,1.0,261,0.9065958946056956,0.9944507993483234
0.9,0.15,13,1,0.9812234776200268,1.0,289,0.9063517517103208,0.9944361351335045
0.9,0.15,14,1,0.9811985445498748,1.0,273,0.9061650236061469,0.9944397541281802
0.9,0.15,15,1,0.9813233304198521,1.0,316,0.9069416860894408,0.9944495029487485
0.9,0.15,16,1,0.9812659225908164,1.0,296,0.9067134941060213,0.9944222334998976
0.9,0.15,17,1,0.9812393347355394,1.0,268,0.9064328996556991,0.9944404703378645
0.9,0.15,18,1,0.9813385953437345,1.0,270,0.9069516479468837,0.9944657037078841
0.9,0.15,19,1,0.9812715446114789,1.0,268,0.9065661576949755,0.99445484818498
0.9,0.15,20,1,0.9812898001534506,1.0,278,0.9068101026865301,0.9944332761770247
0.9,0.15,21,1,0.9812862338445494,1.0,251,0.9066341076664414,0.9944601384642164
0.9,0.15,22,1,0.9812966484985195,1.0,318,0.9066355633555672,0.9944721341119824
0.9,0.15,23,1,0.9812736725439466,1.0,280,0.9066842253456563,0.9944365161671743
0.9,0.15,24,1,0.981297050344118,1.0,317,0.9068281091478512,0.9944386282022823
0.9,0.15,25,1,0.9813575406293054,1.0,301,0.9072925544226795,0.9944278323128278
0.9,0.15,26,1,0.9813351294055479,1.0,314,0.9070805964912257,0.9944388705080756
0.9,0.15,27,1,0.9812130005588356,1.0,279,0.9063476657012864,0.9944245302395801
0.9,0.15,28,1,0.9812372154465092,1.0,279,0.9064781587614507,0.9944299901556375
0.9,0.15,29,1,0.9812466981858983,1.0,278,0.9063506669363842,0.9944636448769895
0.9,0.15,30,1,0.981377981924598,1.0,350,0.9072537428371358,0.9944587299988558
0.9,0.15,31,1,0.9812115038153343,1.0,308,0.9062396722252881,0.9944418270371078
0.9,0.15,32,1,0.98126603564154,1.0,372,0.9067884199042743,0.9944091443010573
0.9,0.15,33,1,0.9813073218359812,1.0,291,0.9069294775916372,0.9944328237614533
0.9,0.15,34,1,0.9812675792590366,1.0,278,0.906726624127208,0.9944218654587721
0.9,0.15,35,1,0.9812839755178374,1.0,323,0.9067661521301905,0.9944341796450689
0.9,0.15,36,1,0.9813068845456274,1.0,273,0.9068253223877712,0.9944506896323084
0.9,0.15,37,1,0.9812674793076499,1.0,282,0.9066528991089133,0.9944347581662502
0.9,0.15,38,1,0.9812192872269551,1.0,281,0.9065961261855773,0.9943880803519046
0.9,0.15,39,1,0.9812523211300056,1.0,265,0.906561793239866,0.9944330025223834
0.9,0.15,40,1,0.9812989597326116,1.0,298,0.9069435714294224,0.9944204988449387
0.9,0.15,41,1,0.9812513192152119,1.0,323,0.9064489648651676,0.9944517346887494
0.9,0.15,42,1,0.9812032641262115,1.0,296,0.9065201772646676,0.9943826323958963
0.9,0.15,43,1,0.9813068208603836,1.0,299,0.9069064839744176,0.9944362920755535
0.9,0.15,44,1,0.9812818164339184,1.0,345,0.9067485984472491,0.9944347372550951
0.9,0.15,45,1,0.9812592584248965,1.0,256,0.906556820235561,0.9944420416347792
0.9,0.15,46,1,0.9812764967050847,1.0,273,0.9066905020764735,0.99443873105131
0.9,0.15,47,1,0.9812367088294202,1.0,257,0.9064886032204833,0.9944275509957032
0.9,0.15,48,1,0.9812695093612465,1.0,288,0.9066364750001916,0.9944400448367269
0.9,0.15,49,1,0.9812348764018439,1.0,287,0.9063337890323917,0.9944527153493947
0.9,0.15,50,1,0.981246548317277,1.0,301,0.9066071555490637,0.9944182058646085
0.9,0.15,51,1,0.9812392194928322,1.0,271,0.9065335382152959,0.9944225750123974
0.9,0.15,52,1,0.9812381196856118,1.0,264,0.9065187962930003,0.9944238826372496
0.9,0.15,53,1,0.9813019948423987,1.0,306,0.9069078797356122,0.9944303680965381
0.9,0.15,54,1,0.9812421425730911,1.0,309,0.9064008243618201,0.9944494340221386
0.9,0.15,55,1,0.981241729043281,1.0,258,0.906686956156023,0.9943984536704444
0.9,0.15,56,1,0.981271024450936,1.0,299,0.9065309218127804,0.994460454328258
0.9,0.15,57,1,0.9812395961669534,1.0,278,0.9064582909566328,0.9944362970864217
0.9,0.15,58,1,0.981164917807496,1.0,270,0.9058931425729143,0.9944481722606576
0.9,0.15,59,1,0.9813100495762309,1.0,305,0.906903004576169,0.9944407045762421
0.9,0.15,60,1,0.9812178386004597,1.0,277,0.9061623596203108,0.994462923126369
0.9,0.15,61,1,0.9812814718434034,1.0,264,0.9066892003350598,0.994444813874288
0.9,0.15,62,1,0.9812508799471155,1.0,281,0.9066473586358766,0.9944162072373344
0.9,0.15,63,1,0.9813374988187595,1.0,266,0.9069509488787747,0.9944645370434622
0.9,0.15,64,1,0.9813374657445405,1.0,296,0.9069954494543362,0.9944566450898707
0.9,0.15,65,1,0.9813163847903905,1.0,304,0.9069854481823181,0.9944336088976968
0.9,0.15,66,1,0.9812887210949787,1.0,293,0.9067781257167595,0.9944376496911355
0.9,0.15,67,1,0.9812359458689837,1.0,278,0.9064129472632705,0.9944400044464625
0.9,0.15,68,1,0.9812474998577615,1.0,281,0.9064271981282809,0.9944510825159053
0.9,0.15,69,1,0.9811846419112317,1.0,287,0.9063931341087995,0.9943831432881307
0.9,0.15,70,1,0.9813233188500399,1.0,324,0.9069065321952022,0.9944556929655995
0.9,0.15,71,1,0.9812717585508893,1.0,265,0.9066760719975567,0.994435703236771
0.9,0.15,72,1,0.9812258502306145,1.0,290,0.9064287339171048,0.9944253413447635
0.9,0.15,73,1,0.9812435446122774,1.0,295,0.9065765204126556,0.9944200782945635
0.9,0.15,74,1,0.9812620593668033,1.0,330,0.9064955021457344,0.9944561576999328
0.9,0.15,75,1,0.9812633998219539,1.0,266,0.906737258971329,0.9944150717367701
0.9,0.15,76,1,0.9812147804653735,1.0,271,0.9063415779958306,0.9944276985482342
0.9,0.15,77,1,0.9812947834313328,1.0,303,0.906908829268064,0.9944217165189679
0.9,0.15,78,1,0.9812452460361074,1.0,324,0.9064678652870058,0.9944412544035964
0.9,0.15,79,1,0.9812834186736311,1.0,284,0.9066000220998122,0.9944628415984232
0.9,0.15,80,1,0.9812444307134758,1.0,272,0.9065273435599143,0.9944297990346922
0.9,0.15,81,1,0.9812681209621925,1.0,252,0.9064475048625039,0.9944717590974324
0.9,0.15,82,1,0.9813331002241483,1.0,314,0.9070154425544488,0.9944479809893894
0.9,0.15,83,1,0.9812776289796561,1.0,304,0.9067591322580661,0.9944279519305248
0.9,0.15,84,1,0.9813040148532601,1.0,307,0.906830474346652,0.9944464043544269
0.9,0.15,85,1,0.9812552310682043,1.0,278,0.9064016273786795,0.9944646905428269
0.9,0.15,86,1,0.9813186703452925,1.0,296,0.9069204261894631,0.9944477722551448
0.9,0.15,87,1,0.9811604416911677,1.0,275,0.9057235052760132,0.9944728422350188
0.9,0.15,88,1,0.9812164412940381,1.0,303,0.9064351688935066,0.9944131364235431
0.9,0.15,89,1,0.9812417570983147,1.0,265,0.9063263296658797,0.9944621266452152
0.9,0.15,90,1,0.9813226312811947,1.0,313,0.9070799415312465,0.9944242824135386
0.9,0.15,91,1,0.9812421346992051,1.0,308,0.9066475263455677,0.9944058891145531
0.9,0.15,92,1,0.9812503926266319,1.0,288,0.9065267476023727,0.9944369182191481
0.9,0.15,93,1,0.9812802826159192,1.0,290,0.9067665273610366,0.9944297688373694
0.9,0.15,94,1,0.9812328172971511,1.0,284,0.9061434576943657,0.9944838807564662
0.9,0.15,95,1,0.981220876471399,1.0,275,0.9064607070410977,0.9944138475473353
0.9,0.15,96,1,0.9812798128847696,1.0,282,0.9067929305620082,0.9944245568240804
0.9,0.15,97,1,0.9811691568544599,1.0,258,0.9061439345867239,0.9944089019605312
0.9,0.15,98,1,0.9812068950679366,1.0,269,0.9062138705376211,0.9944409582203448
0.9,0.15,99,1,0.9812679357190747,1.0,264,0.9066885227182983,0.9944290086015651
0.9,0.15,100,1,0.9812901492376553,1.0,286,0.906678465758788,0.9944569169103973
0.9,0.2,1,1,0.9812702709059964,1.0,274,0.9066415861993378,0.9944400387954071
0.9,0.2,2,1,0.9812464147388007,1.0,268,0.9066026027947394,0.9944188521406944
