g1_t,g2_t,Run,Dimension,Similarity,Happy_proportion,Coherence,Group1_similarity,Group2_similarity
0.2,0.85,44,1,0.7878150526885579,1.0,77,0.20170212503873658,0.8912467458032306
0.2,0.85,45,1,0.7882565910908778,1.0,70,0.2009603710212278,0.8918971005149321
0.2,0.85,46,1,0.7867139534473536,1.0,61,0.2023597607961978,0.8898352815622622
0.2,0.85,47,1,0.7890051487372998,1.0,78,0.20085465143865452,0.8927964129664697
0.2,0.85,48,1,0.7858926674060477,1.0,68,0.20150656053447266,0.8890196274422059
0.2,0.85,49,1,0.7870012148323542,1.0,69,0.2011692249606489,0.8903833306920657
0.2,0.85,50,1,0.7869954489500638,1.0,84,0.2016582593718242,0.8902902471109281
0.2,0.85,51,1,0.7862445559652073,1.0,73,0.20201721635439837,0.8893434982494657
0.2,0.85,52,1,0.7881974714013176,1.0,81,0.2012236436985395,0.8917810880547474
0.2,0.85,53,1,0.787733938352773,1.0,82,0.20187836204122345,0.8911202165253985
0.2,0.85,54,1,0.7874624712623333,1.0,98,0.2011284598730031,0.8909331791545666
0.2,0.85,55,1,0.7819393324163573,1.0,72,0.20279431919104007,0.8841413935737648
0.2,0.85,56,1,0.7832676998295313,1.0,82,0.20235396430202238,0.8857818884520315
0.2,0.85,57,1,0.7869001626728898,1.0,72,0.20142867270380366,0.8902186609027269
0.2,0.85,58,1,0.7890452207406685,1.0,84,0.20103208179240226,0.8928122452609494
0.2,0.85,59,1,0.7915920525108044,1.0,74,0.20024076859458045,0.8959481614371947
0.2,0.85,60,1,0.787690895199406,1.0,77,0.2013310172791778,0.8911661677735627
0.2,0.85,61,1,0.7867779945206335,1.0,82,0.20183389887728234,0.8900034231635766
0.2,0.85,62,1,0.7872634775691988,1.0,78,0.2021514518422441,0.8905185409327766
0.2,0.85,63,1,0.7844876982642953,1.0,94,0.20154986537878095,0.887359080538208
0.2,0.85,64,1,0.789321345822442,1.0,84,0.20109005343067024,0.8931268680092238
0.2,0.85,65,1,0.7861431167499252,1.0,63,0.20131175549726,0.8893486510886296
0.2,0.85,66,1,0.785120469423057,1.0,70,0.20223450455485542,0.8879826985174439
0.2,0.85,67,1,0.7885555467199782,1.0,80,0.20096230279333752,0.8922484721187953
0.2,0.85,68,1,0.7877605126280475,1.0,95,0.2017996402300636,0.8911653724629839
0.2,0.85,69,1,0.7853833059237872,1.0,71,0.20115067565209654,0.8884831818540837
0.2,0.85,70,1,0.7886367570397137,1.0,79,0.2017743245079256,0.8922007157217925
0.2,0.85,71,1,0.7888637773541917,1.0,85,0.20105844589773844,0.8925941299641534
0.2,0.85,72,1,0.7890978982683149,1.0,69,0.20102344245458834,0.8928757434119124
0.2,0.85,73,1,0.7888436250819414,1.0,75,0.20170758093530325,0.8924558681666404
0.2,0.85,74,1,0.7888289360721608,1.0,81,0.20121493769471752,0.89252552402112
0.2,0.85,75,1,0.7872519903942713,1.0,87,0.2014152905049587,0.89063493743356
0.2,0.85,76,1,0.7893377912837118,1.0,74,0.20137708471201787,0.8930955630316559
0.2,0.85,77,1,0.7866068837246987,1.0,79,0.201873607119357,0.8897951090079927
0.2,0.85,78,1,0.7861528863027121,1.0,76,0.20136336650898218,0.8893510368545439
0.2,0.85,79,1,0.7879626000364184,1.0,81,0.20111518782188592,0.8915239080742755
0.2,0.85,80,1,0.7882865678591885,1.0,69,0.20087461770944917,0.8919475002385527
0.2,0.85,81,1,0.7854179419689972,1.0,75,0.2021036817137085,0.8883557526022814
0.2,0.85,82,1,0.7877241497415219,1.0,85,0.2008361836196988,0.8912926143512546
0.2,0.85,83,1,0.7884844726562601,1.0,71,0.2011341431501768,0.8921345308043902
0.2,0.85,84,1,0.7849457600600802,1.0,65,0.20253421016934703,0.887724268864325
0.2,0.85,85,1,0.786749876182333,1.0,75,0.20197194645351008,0.8899459814285944
0.2,0.85,86,1,0.7863759516126363,1.0,76,0.20175663641718306,0.8895440660588905
0.2,0.85,87,1,0.7873445741877538,1.0,83,0.20211265921848034,0.890620794476448
0.2,0.85,88,1,0.7882117167832651,1.0,66,0.20139757110811526,0.8917671542553492
0.2,0.85,89,1,0.7884758345419115,1.0,92,0.20106006333820547,0.8921374412249178
0.2,0.85,90,1,0.7864259960801473,1.0,73,0.20348864110652742,0.8892972940166662
0.2,0.85,91,1,0.7876947494611066,1.0,86,0.20177860147534793,0.8910917167527092
0.2,0.85,92,1,0.78631135781704,1.0,77,0.20170739149111921,0.8894767636392592
0.2,0.85,93,1,0.7876183578102571,1.0,81,0.20132145779556282,0.8910825166363783
0.2,0.85,94,1,0.7887492019688829,1.0,72,0.20131201915843971,0.8924145871707234
0.2,0.85,95,1,0.7879012532462759,1.0,79,0.2011287756802017,0.8914493375226403
0.2,0.85,96,1,0.7924486300181379,1.0,100,0.2007708160608211,0.896862361892957
0.2,0.85,97,1,0.7873890546583282,1.0,76,0.20107736290601233,0.8908558237910873
0.2,0.85,98,1,0.7891270397091805,1.0,77,0.2009783402052524,0.8929179866804602
0.2,0.85,99,1,0.787749333461215,1.0,71,0.2014254829117809,0.8912182482640548
0.2,0.85,100,1,0.7853134820548084,1.0,70,0.2019145918733315,0.8882662273809506
0.2,0.9,1,1,0.8057931815356194,1.0,46,0.23214765835352344,0.907024744450107
0.2,0.9,2,1,0.8054439674876495,1.0,37,0.23529139096065085,0.9060591280512375
0.2,0.9,3,1,0.806039336159624,1.0,47,0.22995219822629503,0.907701772265505
0.2,0.9,4,1,0.8052519491825482,1.0,38,0.22836802728044134,0.9070549942240959
0.2,0.9,5,1,0.8061285489345326,1.0,36,0.2362233180885264,0.9067000602602978
0.2,0.9,6,1,0.8054805890772165,1.0,41,0.23186646401250072,0.9067066111474603
0.2,0.9,7,1,0.8052915867567516,1.0,40,0.231290466255675,0.9065859021392941
0.2,0.9,8,1,0.8055692738861352,1.0,35,0.23142413726016509,0.9068890038789522
0.2,0.9,9,1,0.8058596112675787,1.0,45,0.2283739043229778,0.907768853669567
0.2,0.9,10,1,0.8059247262650543,1.0,43,0.2299278167074366,0.9075712397163983
0.2,0.9,11,1,0.8055145939187296,1.0,37,0.2306027502609027,0.9069696251524639
0.2,0.9,12,1,0.804890630896782,1.0,30,0.23372980628566503,0.905683717592861
0.2,0.9,13,1,0.805006255047857,1.0,44,0.22548747476317255,0.9072742750980951
0.2,0.9,14,1,0.8053555325991147,1.0,48,0.22885019716729582,0.9070917682635531
0.2,0.9,15,1,0.8056660284687132,1.0,48,0.23013015888227314,0.9072311819251433
0.2,0.9,16,1,0.805907507639558,1.0,53,0.23200547196458493,0.9071843374645535
0.2,0.9,17,1,0.8054336923959057,1.0,46,0.23177008965645177,0.9066684458205148
0.2,0.9,18,1,0.8051861075264481,1.0,39,0.2273112266050872,0.9071640276890417
0.2,0.9,19,1,0.8049368800314349,1.0,53,0.22942912475858643,0.9064970721384079
0.2,0.9,20,1,0.8056168073104113,1.0,34,0.22966105159694739,0.9072560583186695
0.2,0.9,21,1,0.8059596643761736,1.0,45,0.2319601082633389,0.9072537036902023
0.2,0.9,22,1,0.8059249858320987,1.0,44,0.22762063373942668,0.9079786950249219
0.2,0.9,23,1,0.8058438049173622,1.0,38,0.22883279119382186,0.9076692779273982
0.2,0.9,24,1,0.8052541513533096,1.0,40,0.22919526080597785,0.9069116026263686
0.2,0.9,25,1,0.8049698574411039,1.0,42,0.22952151464909032,0.9065195649926355
0.2,0.9,26,1,0.8063318238131514,1.0,47,0.23828134189916203,0.9065760265038554
0.2,0.9,27,1,0.8053848052342876,1.0,40,0.23161240579112022,0.9066387580771991
0.2,0.9,28,1,0.804519326220589,1.0,33,0.23030579862705347,0.9058511252076827
0.2,0.9,29,1,0.8063136516805787,1.0,51,0.22684975456928272,0.908571986464925
0.2,0.9,30,1,0.8054003652249195,1.0,37,0.23499543972886688,0.9060600579595175
0.2,0.9,31,1,0.8057970018684927,1.0,47,0.23292174217543907,0.9068926359319721
0.2,0.9,32,1,0.8052724072466984,1.0,37,0.23175860349585842,0.9064807255556702
0.2,0.9,33,1,0.8058048729485117,1.0,48,0.2318986190790524,0.9070824471607689
0.2,0.9,34,1,0.8058477685717457,1.0,52,0.23088614567711965,0.9073115843766794
0.2,0.9,35,1,0.8058962451119854,1.0,40,0.228851301653288,0.9077277057223432
0.2,0.9,36,1,0.8054606079932489,1.0,42,0.2279192533442315,0.9073796705783693
0.2,0.9,37,1,0.806148241908523,1.0,60,0.23319022802586362,0.907258479652521
0.2,0.9,38,1,0.8053505144342945,1.0,38,0.23143108917470168,0.9066304130095163
0.2,0.9,39,1,0.8056054667002789,1.0,43,0.23308403100046424,0.9066386612355402
0.2,0.9,40,1,0.8049704449985673,1.0,37,0.23268361170947177,0.9059622391084077
0.2,0.9,41,1,0.805748281993594,1.0,45,0.23315605812561135,0.9067939685585314
0.2,0.9,42,1,0.8053094791217098,1.0,44,0.23056064746697907,0.9067357435313681
0.2,0.9,43,1,0.8063486331281083,1.0,44,0.23010853289168096,0.9080380625815955
0.2,0.9,44,1,0.8057941276150828,1.0,49,0.23548608948722904,0.9064367225788215
0.2,0.9,45,1,0.805734709490691,1.0,47,0.22939310955714248,0.9074420506554352
0.2,0.9,46,1,0.805277568951699,1.0,50,0.2264666058775598,0.9074206800824293
0.2,0.9,47,1,0.8059375911252451,1.0,40,0.2318041666533553,0.9072552542673439
0.2,0.9,48,1,0.805439029899242,1.0,40,0.22907982341187633,0.9071494781028941
0.2,0.9,49,1,0.805514872485896,1.0,50,0.22968024518857352,0.9071327478913062
0.2,0.9,50,1,0.8057119656925328,1.0,45,0.23089031050368272,0.9071510813140935
0.2,0.9,51,1,0.806286618661515,1.0,52,0.23120739441145058,0.9077711876468207
0.2,0.9,52,1,0.8049432058484272,1.0,48,0.2300417657992842,0.906396401151216
0.2,0.9,53,1,0.8057439020013955,1.0,56,0.23255397623402857,0.9068950653721067
0.2,0.9,54,1,0.8045716537930111,1.0,29,0.2328814647178792,0.9054581577474459
0.2,0.9,55,1,0.8052605850841009,1.0,40,0.22738306819300702,0.9072389704178234
0.2,0.9,56,1,0.8055149063399026,1.0,50,0.22672200168173376,0.9076548306913444
0.2,0.9,57,1,0.8047302893083563,1.0,37,0.23219500087822656,0.905765928443085
0.2,0.9,58,1,0.8057942601092677,1.0,61,0.2273253627261261,0.9078770067062922
0.2,0.9,59,1,0.8054583300653203,1.0,54,0.23084798636152284,0.9068601554248129
0.2,0.9,60,1,0.8062929306024441,1.0,82,0.22664366586386867,0.9085839773210164
0.2,0.9,61,1,0.8056178061261313,1.0,52,0.23565452648115007,0.9061995613575984
0.2,0.9,62,1,0.8056214000026223,1.0,42,0.2314705004005755,0.9069421469912184
0.2,0.9,63,1,0.8054137964748237,1.0,41,0.23104206563491003,0.9067735136818668
0.2,0.9,64,1,0.8058229923006055,1.0,36,0.23240214419241317,0.9070149066726388
0.2,0.9,65,1,0.8064889617316311,1.0,65,0.2316450682415819,0.9079320017592871
0.2,0.9,66,1,0.8060984135767498,1.0,49,0.23093252966794006,0.90759827544301
0.2,0.9,67,1,0.8054744970241532,1.0,38,0.23383283965077656,0.9063524365606308
0.2,0.9,68,1,0.80606927287338,1.0,41,0.22997089257755096,0.907733692925585
0.2,0.9,69,1,0.8064357523574284,1.0,35,0.2276948286247383,0.9085665036043724
0.2,0.9,70,1,0.8057294330133271,1.0,44,0.23102106720951227,0.9071485563904708
0.2,0.9,71,1,0.8056949657244222,1.0,40,0.23158087036959696,0.9070092178458624
0.2,0.9,72,1,0.805810418239653,1.0,45,0.2265820262675886,0.9080271932935468
0.2,0.9,73,1,0.8055638860050097,1.0,45,0.23103084016092065,0.9069520705657315
0.2,0.9,74,1,0.8059792528303917,1.0,44,0.22905526532768353,0.9077893682720458
0.2,0.9,75,1,0.8056385799597999,1.0,41,0.2296602829920033,0.9072818088364698
0.2,0.9,76,1,0.8050858492179735,1.0,36,0.2298992200058532,0.9065893720201128
0.2,0.9,77,1,0.8060102644078638,1.0,50,0.23126700230585537,0.9074355459552774
0.2,0.9,78,1,0.8059705834931192,1.0,55,0.22872524066011005,0.9078374086989438
0.2,0.9,79,1,0.8052360420910382,1.0,40,0.23213772112842568,0.9063710399079699
0.2,0.9,80,1,0.8064263292871336,1.0,54,0.2280474736221105,0.908493186169196
0.2,0.9,81,1,0.8056821359817256,1.0,36,0.23300904562215607,0.906742093104002
0.2,0.9,82,1,0.8046513527011123,1.0,37,0.22707112656308334,0.906577274960764
0.2,0.9,83,1,0.8057194435897893,1.0,43,0.23226664684363343,0.9069169959567578
0.2,0.9,84,1,0.8052626976521192,1.0,46,0.23114770402293053,0.9065771082925642
0.2,0.9,85,1,0.8060743125640195,1.0,59,0.23108680959994918,0.9075426954400312
0.2,0.9,86,1,0.8057909822497306,1.0,36,0.22912342734403746,0.9075558448801458
0.2,0.9,87,1,0.805710171027048,1.0,40,0.2326112014504793,0.9068452833052655
0.2,0.9,88,1,0.8054889303479315,1.0,48,0.23116167045657382,0.9068407997405237
0.2,0.9,89,1,0.805740347677206,1.0,37,0.23442153793081363,0.9065613141030395
0.2,0.9,90,1,0.8050857231933799,1.0,56,0.23216480566676953,0.9061894145216047
0.2,0.9,91,1,0.805105273058511,1.0,34,0.2285250299470446,0.9068547277252408
0.2,0.9,92,1,0.8057128164513939,1.0,49,0.23435395259274458,0.9065408512499792
0.2,0.9,93,1,0.8058193135131884,1.0,40,0.23237644367028168,0.9070151140737011
0.2,0.9,94,1,0.8061920798377236,1.0,44,0.23221430802820237,0.9074822748629332
0.2,0.9,95,1,0.8055467719760473,1.0,35,0.2327300361122883,0.9066320783049461
0.2,0.9,96,1,0.8057327177927177,1.0,50,0.2291839986111149,0.9074766094130009
0.2,0.9,97,1,0.8056770577269772,1.0,49,0.23430385397375697,0.9065076230951931
0.2,0.9,98,1,0.8053202066970715,1.0,44,0.22854072253692403,0.9071048215488615
0.2,0.9,99,1,0.8058974327222151,1.0,59,0.23237298091507366,0.9071076300999459
0.2,0.9,100,1,0.805479049568878,1.0,48,0.23259083146999895,0.9065769704098566
