g1_t,g2_t,Run,Dimension,Similaity_ratio,Happy_proportion,Coherence,g1_similarity,g2_similarity
0.5,0.75,90.0,1.0,0.75100505,1.0,72.0,747.9902,754.0199
0.9,0.75,90.0,2.0,0.9056903,1.0,65.0,903.276,908.10455
0.5,0.75,91.0,2.0,0.75175947,1.0,70.0,749.3341,754.1848
0.9,0.75,91.0,2.0,0.9052882,1.0,62.0,903.0695,907.50696
0.5,0.75,92.0,2.0,0.75162536,1.0,73.0,749.2254,754.02527
0.9,0.75,92.0,2.0,0.9055042,1.0,61.0,903.1051,907.90326
0.5,0.75,93.0,2.0,0.75236845,1.0,71.0,750.5272,754.20966
0.9,0.75,93.0,2.0,0.9049556,1.0,60.0,902.95886,906.9524
0.5,0.75,94.0,1.0,0.75085723,1.0,78.0,747.8859,753.8286
0.9,0.75,94.0,2.0,0.9053953,1.0,61.0,903.1958,907.5949
0.5,0.75,95.0,2.0,0.75212336,1.0,72.0,750.10706,754.1397
0.9,0.75,95.0,2.0,0.9055296,1.0,60.0,903.12067,907.9386
0.5,0.75,96.0,2.0,0.75186265,1.0,76.0,749.5808,754.1445
0.9,0.75,96.0,2.0,0.90514797,1.0,63.0,903.2218,907.0742
0.5,0.75,97.0,2.0,0.7520442,1.0,68.0,749.9543,754.1341
0.9,0.75,97.0,2.0,0.9059935,1.0,59.0,903.38306,908.604
0.5,0.75,98.0,2.0,0.75209135,1.0,76.0,750.20953,753.97314
0.9,0.75,98.0,2.0,0.90515727,1.0,60.0,903.1648,907.1497
0.5,0.75,99.0,2.0,0.75294405,1.0,71.0,751.8322,754.05597
0.9,0.75,99.0,2.0,0.90516055,1.0,62.0,903.10803,907.2131
0.5,0.75,100.0,2.0,0.7521851,1.0,73.0,750.2964,754.0739
0.9,0.75,100.0,2.0,0.90559214,1.0,59.0,902.9293,908.25494
0.5,0.8,1.0,2.0,0.8030818,1.0,76.0,801.341,804.8226
0.9,0.8,1.0,2.0,0.9055094,1.0,57.0,903.49884,907.5201
0.5,0.8,2.0,2.0,0.802567,1.0,74.0,800.3317,804.8023
0.9,0.8,2.0,2.0,0.905881,1.0,59.0,903.28564,908.4763
0.5,0.8,3.0,2.0,0.8022362,1.0,78.0,799.62836,804.844
0.9,0.8,3.0,2.0,0.906038,1.0,62.0,903.76526,908.3108
0.5,0.8,4.0,2.0,0.8039803,1.0,74.0,803.1295,804.8311
0.9,0.8,4.0,2.0,0.9060277,1.0,61.0,903.5584,908.49695
0.5,0.8,5.0,2.0,0.80290794,1.0,77.0,800.9139,804.90204
0.9,0.8,5.0,2.0,0.90590835,1.0,65.0,903.5135,908.3032
0.5,0.8,6.0,2.0,0.80264854,1.0,73.0,800.3922,804.90485
0.9,0.8,6.0,2.0,0.9052352,1.0,56.0,903.24884,907.2215
0.5,0.8,7.0,2.0,0.80266255,1.0,79.0,800.55115,804.7739
0.9,0.8,7.0,2.0,0.90561724,1.0,53.0,903.3345,907.9001
0.5,0.8,8.0,2.0,0.8023857,1.0,81.0,799.9019,804.86945
0.9,0.8,8.0,2.0,0.9058261,1.0,58.0,903.4894,908.1628
0.5,0.8,9.0,2.0,0.80331016,1.0,89.0,801.75916,804.86115
0.9,0.8,9.0,2.0,0.9059966,1.0,60.0,903.4002,908.593
0.5,0.8,10.0,2.0,0.8030389,1.0,78.0,801.1766,804.90125
0.9,0.8,10.0,2.0,0.9053052,1.0,58.0,903.4897,907.1207
0.5,0.8,11.0,2.0,0.80279505,1.0,78.0,800.61676,804.9733
0.9,0.8,11.0,2.0,0.906027,1.0,56.0,903.6022,908.4519
0.5,0.8,12.0,2.0,0.80300355,1.0,82.0,801.2395,804.7676
0.9,0.8,12.0,2.0,0.9056634,1.0,53.0,903.5063,907.8205
0.5,0.8,13.0,2.0,0.8024301,1.0,77.0,799.93024,804.92993
0.9,0.8,13.0,2.0,0.90540797,1.0,57.0,903.3967,907.4192
0.5,0.8,14.0,2.0,0.80303425,1.0,76.0,801.17847,804.89
0.9,0.8,14.0,2.0,0.9053717,1.0,56.0,903.42645,907.317
0.5,0.8,15.0,2.0,0.80302864,1.0,74.0,801.16187,804.8954
0.9,0.8,15.0,2.0,0.9061778,1.0,54.0,904.17505,908.1806
0.5,0.8,16.0,2.0,0.80304086,1.0,81.0,801.17664,804.905
0.9,0.8,16.0,2.0,0.9056864,1.0,64.0,903.6982,907.6745
0.5,0.8,17.0,2.0,0.8025948,1.0,78.0,800.35986,804.8297
0.9,0.8,17.0,2.0,0.9056927,1.0,56.0,903.64575,907.7396
0.5,0.8,18.0,2.0,0.8035079,1.0,80.0,802.1342,804.88165
0.9,0.8,18.0,2.0,0.9065238,1.0,54.0,903.60547,909.44214
0.5,0.8,19.0,2.0,0.803105,1.0,80.0,801.2418,804.9682
0.9,0.8,19.0,2.0,0.9059659,1.0,59.0,903.8817,908.0502
0.5,0.8,20.0,2.0,0.8030835,1.0,77.0,801.28217,804.88477
0.9,0.8,20.0,2.0,0.90486723,1.0,55.0,903.4232,906.3113
0.5,0.8,21.0,2.0,0.8019515,1.0,77.0,799.1086,804.7945
0.9,0.8,21.0,2.0,0.90552586,1.0,56.0,903.76,907.2917
0.5,0.8,22.0,2.0,0.8020904,1.0,81.0,799.3047,804.8761
0.9,0.8,22.0,2.0,0.9061539,1.0,55.0,903.5189,908.78894
0.5,0.8,23.0,2.0,0.8046384,1.0,78.0,804.2542,805.0225
0.9,0.8,23.0,2.0,0.9056829,1.0,56.0,903.68164,907.68427
0.5,0.8,24.0,2.0,0.80215156,1.0,80.0,799.6024,804.70074
0.9,0.8,24.0,2.0,0.90620065,1.0,57.0,903.7432,908.658
0.5,0.8,25.0,2.0,0.80206305,1.0,74.0,799.3234,804.8027
0.9,0.8,25.0,2.0,0.905287,1.0,56.0,903.29297,907.2811
0.5,0.8,26.0,2.0,0.8032177,1.0,79.0,801.3769,805.0585
0.9,0.8,26.0,2.0,0.90577537,1.0,56.0,903.3395,908.21124
0.5,0.8,27.0,2.0,0.8037449,1.0,77.0,802.431,805.0588
0.9,0.8,27.0,2.0,0.9058485,1.0,63.0,903.7267,907.9703
0.5,0.8,28.0,2.0,0.80206704,1.0,77.0,799.33154,804.8025
0.9,0.8,28.0,2.0,0.90582985,1.0,56.0,903.52423,908.1355
0.5,0.8,29.0,2.0,0.8028049,1.0,77.0,800.7202,804.8895
0.9,0.8,29.0,2.0,0.90548456,1.0,56.0,903.42395,907.54517
0.5,0.8,30.0,2.0,0.80278563,1.0,74.0,800.6659,804.9054
0.9,0.8,30.0,2.0,0.9058093,1.0,55.0,903.4462,908.17224
0.5,0.8,31.0,2.0,0.80282307,1.0,78.0,800.7097,804.9364
0.9,0.8,31.0,2.0,0.906241,1.0,56.0,903.71246,908.76953
0.5,0.8,32.0,2.0,0.80265987,1.0,81.0,800.4484,804.87134
0.9,0.8,32.0,2.0,0.9064572,1.0,52.0,903.5855,909.32886
0.5,0.8,33.0,2.0,0.8022846,1.0,77.0,799.95825,804.6109
0.9,0.8,33.0,2.0,0.90525275,1.0,54.0,903.3011,907.20447
0.5,0.8,34.0,2.0,0.8033103,1.0,77.0,801.5547,805.06586
0.9,0.8,34.0,2.0,0.9057971,1.0,56.0,903.2772,908.31696
0.5,0.8,35.0,2.0,0.80228156,1.0,74.0,799.83417,804.729
0.9,0.8,35.0,2.0,0.9055071,1.0,54.0,903.35986,907.6543
0.5,0.8,36.0,2.0,0.8024947,1.0,79.0,800.3164,804.673
0.9,0.8,36.0,2.0,0.9067181,1.0,58.0,903.6149,909.8212
0.5,0.8,37.0,2.0,0.80228305,1.0,77.0,799.6949,804.87115
0.9,0.8,37.0,2.0,0.9060347,1.0,53.0,903.84796,908.2215
0.5,0.8,38.0,2.0,0.80297244,1.0,81.0,801.0649,804.88
0.9,0.8,38.0,2.0,0.9061786,1.0,55.0,903.7666,908.59064
0.5,0.8,39.0,2.0,0.80341613,1.0,76.0,801.80347,805.0289
0.9,0.8,39.0,2.0,0.90607846,1.0,60.0,903.8595,908.2974
0.5,0.8,40.0,2.0,0.8027683,1.0,80.0,800.7094,804.82715
0.9,0.8,40.0,2.0,0.90546465,1.0,60.0,903.72614,907.2031
0.5,0.8,41.0,2.0,0.8028306,1.0,78.0,800.744,804.9172
0.9,0.8,41.0,2.0,0.90547365,1.0,57.0,903.7711,907.17615
0.5,0.8,42.0,2.0,0.8030684,1.0,75.0,801.08484,805.052
0.9,0.8,42.0,2.0,0.90569645,1.0,61.0,903.4252,907.9677
0.5,0.8,43.0,2.0,0.80236423,1.0,77.0,799.9735,804.75494
0.9,0.8,43.0,2.0,0.90604675,1.0,56.0,903.6666,908.4269
0.5,0.8,44.0,2.0,0.8031196,1.0,78.0,801.3147,804.92444
0.9,0.8,44.0,2.0,0.9060991,1.0,55.0,903.40594,908.7922
0.5,0.8,45.0,2.0,0.80347246,1.0,78.0,802.08655,804.8584
0.9,0.8,45.0,2.0,0.90602994,1.0,56.0,903.71967,908.34015
0.5,0.8,46.0,2.0,0.80256927,1.0,77.0,800.25543,804.8831
0.9,0.8,46.0,2.0,0.9061349,1.0,54.0,903.6967,908.57306
0.5,0.8,47.0,2.0,0.80236775,1.0,76.0,799.8756,804.85986
0.9,0.8,47.0,2.0,0.9055694,1.0,56.0,903.36566,907.77313
0.5,0.8,48.0,2.0,0.8030988,1.0,77.0,801.22174,804.9759
0.9,0.8,48.0,2.0,0.9063507,1.0,59.0,903.7354,908.9659
0.5,0.8,49.0,2.0,0.8023616,1.0,78.0,799.8687,804.8545
0.9,0.8,49.0,2.0,0.90563256,1.0,55.0,903.7135,907.5516
0.5,0.8,50.0,2.0,0.80270463,1.0,79.0,800.6509,804.7584
0.9,0.8,50.0,2.0,0.90564704,1.0,55.0,903.6681,907.62604
0.5,0.8,51.0,2.0,0.8030698,1.0,82.0,800.9759,805.16364
0.9,0.8,51.0,2.0,0.9059851,1.0,54.0,903.58136,908.3889
0.5,0.8,52.0,2.0,0.8023952,1.0,81.0,799.9855,804.80493
0.9,0.8,52.0,2.0,0.9060695,1.0,55.0,903.6275,908.5116
0.5,0.8,53.0,2.0,0.80272883,1.0,82.0,800.5499,804.9077
0.9,0.8,53.0,2.0,0.90613544,1.0,60.0,903.6547,908.6161
0.5,0.8,54.0,2.0,0.80232745,1.0,76.0,799.8357,804.8192
0.9,0.8,54.0,2.0,0.9056363,1.0,57.0,903.4613,907.8113
0.5,0.8,55.0,2.0,0.8032229,1.0,80.0,801.4262,805.01953
0.9,0.8,55.0,2.0,0.90641373,1.0,54.0,903.60364,909.2238
0.5,0.8,56.0,2.0,0.8027221,1.0,74.0,800.4665,804.9777
0.9,0.8,56.0,2.0,0.90598917,1.0,56.0,904.0313,907.9471
0.5,0.8,57.0,2.0,0.8023318,1.0,74.0,799.8113,804.8523
0.9,0.8,57.0,2.0,0.90573746,1.0,56.0,903.4913,907.98364
0.5,0.8,58.0,2.0,0.8031677,1.0,81.0,801.3095,805.0259
0.9,0.8,58.0,2.0,0.9059082,1.0,56.0,903.34686,908.4696
0.5,0.8,59.0,2.0,0.8023406,1.0,81.0,799.7316,804.94965
0.9,0.8,59.0,2.0,0.90534914,1.0,57.0,903.48065,907.2177
0.5,0.8,60.0,2.0,0.802769,1.0,76.0,800.71265,804.8254
0.9,0.8,60.0,2.0,0.90615356,1.0,56.0,903.71857,908.5885
0.5,0.8,61.0,2.0,0.80406535,1.0,73.0,803.10986,805.0208
0.9,0.8,61.0,2.0,0.9056877,1.0,54.0,903.45795,907.9174
0.5,0.8,62.0,2.0,0.8018141,1.0,80.0,798.8012,804.8269
0.9,0.8,62.0,2.0,0.9053578,1.0,60.0,903.38336,907.3322
0.5,0.8,63.0,2.0,0.80228585,1.0,75.0,799.7793,804.7924
0.9,0.8,63.0,2.0,0.9063389,1.0,57.0,904.09814,908.57965
0.5,0.8,64.0,2.0,0.80272114,1.0,76.0,800.4548,804.9875
0.9,0.8,64.0,2.0,0.90563893,1.0,56.0,903.5288,907.7491
0.5,0.8,65.0,2.0,0.80234283,1.0,76.0,799.98615,804.6995
0.9,0.8,65.0,2.0,0.90615463,1.0,57.0,903.7794,908.52985
0.5,0.8,66.0,2.0,0.8019758,1.0,82.0,799.0842,804.8673
0.9,0.8,66.0,2.0,0.90596956,1.0,58.0,903.632,908.3072
0.5,0.8,67.0,2.0,0.8027966,1.0,77.0,800.6838,804.9094
0.9,0.8,67.0,2.0,0.9053639,1.0,63.0,903.486,907.2418
0.5,0.8,68.0,2.0,0.80209804,1.0,75.0,799.3176,804.8784
0.9,0.8,68.0,2.0,0.9054473,1.0,59.0,903.4274,907.4672
0.5,0.8,69.0,2.0,0.8028507,1.0,78.0,800.8576,804.8439
0.9,0.8,69.0,2.0,0.9057906,1.0,55.0,903.39496,908.1863
0.5,0.8,70.0,2.0,0.8038144,1.0,82.0,802.5806,805.04816
0.9,0.8,70.0,2.0,0.9056008,1.0,57.0,903.67615,907.5254
0.5,0.8,71.0,2.0,0.8025818,1.0,81.0,800.3379,804.8256
0.9,0.8,71.0,2.0,0.9058542,1.0,56.0,903.63745,908.071
0.5,0.8,72.0,2.0,0.8026768,1.0,76.0,800.40717,804.9464
0.9,0.8,72.0,2.0,0.9052695,1.0,54.0,903.53076,907.00824
0.5,0.8,73.0,2.0,0.80331326,1.0,77.0,801.73517,804.89136
0.9,0.8,73.0,2.0,0.9057104,1.0,56.0,903.5369,907.88385
0.5,0.8,74.0,2.0,0.8028825,1.0,78.0,800.98663,804.7783
0.9,0.8,74.0,2.0,0.9050671,1.0,55.0,902.98114,907.153
0.5,0.8,75.0,2.0,0.8028346,1.0,78.0,800.8297,804.8395
0.9,0.8,75.0,2.0,0.9063098,1.0,56.0,903.74963,908.87
0.5,0.8,76.0,2.0,0.80324286,1.0,77.0,801.6119,804.87384
0.9,0.8,76.0,2.0,0.9051433,1.0,56.0,903.3594,906.92725
0.5,0.8,77.0,2.0,0.80265415,1.0,80.0,800.3339,804.9744
0.9,0.8,77.0,2.0,0.90572643,1.0,57.0,903.47107,907.98175
0.5,0.8,78.0,2.0,0.8033815,1.0,75.0,801.8501,804.91296
0.9,0.8,78.0,2.0,0.9063915,1.0,56.0,903.5199,909.2631
0.5,0.8,79.0,2.0,0.8029115,1.0,77.0,801.05396,804.76904
0.9,0.8,79.0,2.0,0.905915,1.0,53.0,903.37897,908.45105
0.5,0.8,80.0,2.0,0.8028223,1.0,77.0,800.73865,804.906
0.9,0.8,80.0,2.0,0.90574867,1.0,55.0,903.28986,908.2075
0.5,0.8,81.0,2.0,0.8026554,1.0,79.0,800.3905,804.9202
0.9,0.8,81.0,2.0,0.90508926,1.0,55.0,903.52905,906.6495
0.5,0.8,82.0,2.0,0.8031151,1.0,80.0,801.35956,804.87067
0.9,0.8,82.0,2.0,0.906023,1.0,59.0,903.6348,908.41125
0.5,0.8,83.0,2.0,0.8036451,1.0,79.0,802.1202,805.17004
0.9,0.8,83.0,2.0,0.90621835,1.0,56.0,903.6194,908.8173
0.5,0.8,84.0,2.0,0.8024108,1.0,76.0,799.88525,804.9363
0.9,0.8,84.0,2.0,0.90573543,1.0,56.0,903.44934,908.02155
0.5,0.8,85.0,2.0,0.80265224,1.0,78.0,800.5627,804.7419
0.9,0.8,85.0,2.0,0.90540487,1.0,56.0,903.78723,907.0225
0.5,0.8,86.0,2.0,0.8030269,1.0,79.0,801.3302,804.72363
0.9,0.8,86.0,2.0,0.9061735,1.0,56.0,903.7187,908.6284
0.5,0.8,87.0,2.0,0.8035144,1.0,78.0,802.0532,804.9755
0.9,0.8,87.0,2.0,0.9057283,1.0,56.0,903.6344,907.82214
0.5,0.8,88.0,2.0,0.80283266,1.0,83.0,800.8151,804.8502
0.9,0.8,88.0,2.0,0.9057171,1.0,58.0,903.67993,907.7542
0.5,0.8,89.0,2.0,0.8031075,1.0,79.0,801.38855,804.8265
0.9,0.8,89.0,2.0,0.90519994,1.0,59.0,903.5402,906.8596
0.5,0.8,90.0,2.0,0.80269444,1.0,81.0,800.47974,804.9091
0.9,0.8,90.0,2.0,0.90578,1.0,59.0,903.6307,907.9293
0.5,0.8,91.0,2.0,0.80326974,1.0,77.0,801.7157,804.8237
0.9,0.8,91.0,2.0,0.90601087,1.0,55.0,903.4393,908.58246
0.5,0.8,92.0,2.0,0.80267113,1.0,76.0,800.2907,805.0516
0.9,0.8,92.0,2.0,0.90561175,1.0,55.0,903.63763,907.5859
0.5,0.8,93.0,2.0,0.8029099,1.0,78.0,800.95483,804.86505
0.9,0.8,93.0,2.0,0.90568995,1.0,56.0,903.4389,907.94104
0.5,0.8,94.0,2.0,0.80300516,1.0,77.0,800.9794,805.03094
0.9,0.8,94.0,2.0,0.9060095,1.0,56.0,903.40656,908.61237
0.5,0.8,95.0,2.0,0.80194557,1.0,82.0,799.02057,804.8706
0.9,0.8,95.0,2.0,0.90503484,1.0,58.0,903.3179,906.7518
0.5,0.8,96.0,2.0,0.80273545,1.0,81.0,800.57086,804.89996
0.9,0.8,96.0,2.0,0.9065564,1.0,53.0,903.55597,909.5568
0.5,0.8,97.0,2.0,0.80323714,1.0,84.0,801.65643,804.81793
0.9,0.8,97.0,2.0,0.90534765,1.0,57.0,903.19946,907.4958
0.5,0.8,98.0,2.0,0.8020209,1.0,77.0,799.1812,804.8606
0.9,0.8,98.0,2.0,0.9052692,1.0,57.0,903.63226,906.9061
0.5,0.8,99.0,2.0,0.80309457,1.0,79.0,801.2763,804.9129
0.9,0.8,99.0,2.0,0.90593904,1.0,59.0,903.5444,908.3337
0.5,0.8,100.0,2.0,0.80274826,1.0,79.0,800.5924,804.90405
0.9,0.8,100.0,2.0,0.90588045,1.0,59.0,903.56647,908.1944
0.5,0.85,1.0,2.0,0.85427284,1.0,84.0,852.25793,856.2878
0.9,0.85,1.0,2.0,0.90839785,1.0,52.0,906.23035,910.5653
0.5,0.85,2.0,2.0,0.854447,1.0,81.0,852.43713,856.45685
0.9,0.85,2.0,2.0,0.9083218,1.0,55.0,906.399,910.2446
0.5,0.85,3.0,2.0,0.85411894,1.0,82.0,852.11224,856.1257
0.9,0.85,3.0,2.0,0.90870607,1.0,53.0,906.0629,911.34924
0.5,0.85,4.0,2.0,0.85374475,1.0,81.0,851.3629,856.1266
0.9,0.85,4.0,2.0,0.90844035,1.0,51.0,906.36206,910.5186
0.5,0.85,5.0,2.0,0.8547969,1.0,85.0,853.1412,856.45264
0.9,0.85,5.0,2.0,0.9085317,1.0,51.0,906.1478,910.9156
0.5,0.85,6.0,2.0,0.8547403,1.0,84.0,852.987,856.49365
0.9,0.85,6.0,2.0,0.9079389,1.0,55.0,905.64575,910.232
0.5,0.85,7.0,2.0,0.85474586,1.0,83.0,853.0601,856.43164
0.9,0.85,7.0,2.0,0.90786576,1.0,50.0,906.1387,909.5929
0.5,0.85,8.0,2.0,0.8548651,1.0,81.0,853.3506,856.37964
0.9,0.85,8.0,2.0,0.908592,1.0,52.0,906.04266,911.14136
0.5,0.85,9.0,2.0,0.85437953,1.0,84.0,852.5055,856.2536
0.9,0.85,9.0,2.0,0.9083226,1.0,50.0,906.30493,910.3402
0.5,0.85,10.0,2.0,0.85436237,1.0,78.0,852.60925,856.11554
0.9,0.85,10.0,2.0,0.9077971,1.0,54.0,905.82935,909.76483
0.5,0.85,11.0,2.0,0.85453707,1.0,83.0,852.6286,856.44556
0.9,0.85,11.0,2.0,0.90870667,1.0,52.0,906.58875,910.8245
0.5,0.85,12.0,2.0,0.85467064,1.0,82.0,853.13617,856.2051
0.9,0.85,12.0,2.0,0.90829825,1.0,54.0,906.2304,910.36615
0.5,0.85,13.0,2.0,0.8543103,1.0,82.0,852.4834,856.13715
0.9,0.85,13.0,2.0,0.90836835,1.0,51.0,906.29535,910.44135
0.5,0.85,14.0,2.0,0.8533756,1.0,82.0,850.5128,856.2384
0.9,0.85,14.0,2.0,0.90788305,1.0,52.0,906.3884,909.37775
0.5,0.85,15.0,2.0,0.85439265,1.0,79.0,852.4993,856.28595
0.9,0.85,15.0,2.0,0.9078164,1.0,52.0,905.78186,909.851
0.5,0.85,16.0,2.0,0.8534903,1.0,84.0,850.6698,856.3108
0.9,0.85,16.0,2.0,0.9084107,1.0,54.0,905.8427,910.9788
0.5,0.85,17.0,2.0,0.85432327,1.0,84.0,852.30945,856.3371
0.9,0.85,17.0,2.0,0.90867317,1.0,52.0,905.94354,911.4028
0.5,0.85,18.0,2.0,0.85431486,1.0,81.0,852.04767,856.58203
0.9,0.85,18.0,2.0,0.90850836,1.0,53.0,906.0468,910.96985
0.5,0.85,19.0,2.0,0.85427916,1.0,79.0,852.116,856.44226
0.9,0.85,19.0,2.0,0.9079967,1.0,51.0,906.12463,909.8688
0.5,0.85,20.0,2.0,0.85402787,1.0,80.0,851.80383,856.25183
0.9,0.85,20.0,2.0,0.9084324,1.0,49.0,906.1578,910.7071
0.5,0.85,21.0,2.0,0.8542065,1.0,83.0,852.1061,856.307
0.9,0.85,21.0,2.0,0.9085221,1.0,54.0,906.4121,910.63214
0.5,0.85,22.0,2.0,0.8544298,1.0,86.0,852.31006,856.5495
0.9,0.85,22.0,2.0,0.9088416,1.0,49.0,906.36127,911.3219
0.5,0.85,23.0,2.0,0.8546432,1.0,80.0,852.68896,856.5975
0.9,0.85,23.0,2.0,0.9082295,1.0,51.0,906.0304,910.4286
0.5,0.85,24.0,2.0,0.85343945,1.0,82.0,850.52374,856.3551
0.9,0.85,24.0,2.0,0.907791,1.0,52.0,905.8527,909.7294
0.5,0.85,25.0,2.0,0.854611,1.0,85.0,852.75354,856.4684
0.9,0.85,25.0,2.0,0.9085136,1.0,51.0,906.6528,910.37445
0.5,0.85,26.0,2.0,0.8548351,1.0,82.0,853.2141,856.45605
0.9,0.85,26.0,2.0,0.90788114,1.0,54.0,905.8937,909.86865
0.5,0.85,27.0,2.0,0.8541047,1.0,90.0,851.9864,856.22296
0.9,0.85,27.0,2.0,0.9086761,1.0,50.0,906.43036,910.9218
0.5,0.85,28.0,2.0,0.85504705,1.0,85.0,853.6074,856.48663
0.9,0.85,28.0,2.0,0.908691,1.0,58.0,906.38245,910.9996
0.5,0.85,29.0,2.0,0.8541151,1.0,80.0,851.9192,856.3111
0.9,0.85,29.0,2.0,0.90751356,1.0,50.0,905.7547,909.2724
0.5,0.85,30.0,2.0,0.8535518,1.0,81.0,850.702,856.4016
0.9,0.85,30.0,2.0,0.90814364,1.0,50.0,906.30835,909.97894
0.5,0.85,31.0,2.0,0.8545112,1.0,83.0,852.5944,856.428
0.9,0.85,31.0,2.0,0.9084718,1.0,50.0,905.84955,911.09406
0.5,0.85,32.0,2.0,0.8545198,1.0,81.0,852.8069,856.23267
0.9,0.85,32.0,2.0,0.9084683,1.0,52.0,906.31665,910.62
0.5,0.85,33.0,2.0,0.85540736,1.0,81.0,854.3346,856.48016
0.9,0.85,33.0,2.0,0.90834296,1.0,49.0,906.062,910.6239
0.5,0.85,34.0,2.0,0.85533774,1.0,86.0,854.3052,856.37024
0.9,0.85,34.0,2.0,0.90769106,1.0,49.0,905.98425,909.3979
0.5,0.85,35.0,2.0,0.85357964,1.0,82.0,850.8275,856.3317
0.9,0.85,35.0,2.0,0.9078153,1.0,51.0,906.1219,909.5087
0.5,0.85,36.0,2.0,0.85467625,1.0,89.0,852.89044,856.46204
0.9,0.85,36.0,2.0,0.9081062,1.0,52.0,905.60645,910.60596
0.5,0.85,37.0,2.0,0.8540232,1.0,80.0,851.76404,856.28235
0.9,0.85,37.0,2.0,0.9085862,1.0,54.0,906.30566,910.86676
0.5,0.85,38.0,2.0,0.85459226,1.0,84.0,852.65936,856.5251
0.9,0.85,38.0,2.0,0.90830886,1.0,56.0,905.635,910.9827
0.5,0.85,39.0,2.0,0.85450846,1.0,78.0,852.6504,856.3665
0.9,0.85,39.0,2.0,0.908827,1.0,52.0,906.72156,910.93243
0.5,0.85,40.0,2.0,0.8538103,1.0,84.0,851.2538,856.36676
0.9,0.85,40.0,2.0,0.9085769,1.0,52.0,905.99744,911.1564
0.5,0.85,41.0,2.0,0.8546327,1.0,79.0,852.8978,856.3675
0.9,0.85,41.0,2.0,0.9082608,1.0,50.0,906.06866,910.45294
0.5,0.85,42.0,2.0,0.85441166,1.0,80.0,852.26154,856.56177
0.9,0.85,42.0,2.0,0.9088764,1.0,51.0,905.9686,911.78424
0.5,0.85,43.0,2.0,0.85400975,1.0,84.0,851.5485,856.471
0.9,0.85,43.0,2.0,0.90838,1.0,51.0,906.2753,910.48456
0.5,0.85,44.0,2.0,0.85408044,1.0,80.0,851.95,856.2109
0.9,0.85,44.0,2.0,0.9089568,1.0,52.0,906.1897,911.72394
0.5,0.85,45.0,2.0,0.8536959,1.0,84.0,850.9364,856.4555
0.9,0.85,45.0,2.0,0.9082323,1.0,59.0,905.787,910.67755
0.5,0.85,46.0,2.0,0.85407126,1.0,86.0,851.70306,856.43945
0.9,0.85,46.0,2.0,0.9077833,1.0,56.0,905.50653,910.0601
0.5,0.85,47.0,2.0,0.85437226,1.0,83.0,852.2387,856.50586
0.9,0.85,47.0,2.0,0.90846026,1.0,50.0,906.41394,910.5066
0.5,0.85,48.0,2.0,0.85399574,1.0,83.0,851.66486,856.3266
0.9,0.85,48.0,2.0,0.9086274,1.0,51.0,906.54047,910.7143
0.5,0.85,49.0,2.0,0.8538598,1.0,86.0,851.3548,856.36475
0.9,0.85,49.0,2.0,0.9086651,1.0,49.0,906.46204,910.86816
0.5,0.85,50.0,2.0,0.8552303,1.0,82.0,853.88275,856.5778
0.9,0.85,50.0,2.0,0.9091708,1.0,51.0,906.9448,911.3968
0.5,0.85,51.0,2.0,0.8542287,1.0,88.0,852.1018,856.3555
0.9,0.85,51.0,2.0,0.9090434,1.0,57.0,906.85876,911.2279
0.5,0.85,52.0,2.0,0.8552404,1.0,89.0,854.0855,856.3953
0.9,0.85,52.0,2.0,0.9077501,1.0,52.0,906.0635,909.4368
0.5,0.85,53.0,2.0,0.8535635,1.0,83.0,850.6021,856.52484
0.9,0.85,53.0,2.0,0.908161,1.0,51.0,906.0318,910.2901
0.5,0.85,54.0,2.0,0.85415614,1.0,80.0,851.8358,856.4765
0.9,0.85,54.0,2.0,0.90904355,1.0,50.0,906.25684,911.83026
0.5,0.85,55.0,2.0,0.85317934,1.0,82.0,850.0925,856.2662
0.9,0.85,55.0,2.0,0.9082423,1.0,56.0,905.6876,910.79694
0.5,0.85,56.0,2.0,0.85370857,1.0,87.0,851.23584,856.1813
0.9,0.85,56.0,2.0,0.90880835,1.0,51.0,906.55743,911.0593
0.5,0.85,57.0,2.0,0.85433316,1.0,81.0,852.48834,856.178
0.9,0.85,57.0,2.0,0.9078025,1.0,50.0,906.188,909.417
0.5,0.85,58.0,2.0,0.8549429,1.0,84.0,853.54297,856.3429
0.9,0.85,58.0,2.0,0.9079828,1.0,49.0,905.98865,909.977
0.5,0.85,59.0,2.0,0.85443616,1.0,84.0,852.2872,856.5852
0.9,0.85,59.0,2.0,0.90879244,1.0,50.0,905.98926,911.5956
0.5,0.85,60.0,2.0,0.85378087,1.0,82.0,851.2177,856.3441
0.9,0.85,60.0,2.0,0.9088266,1.0,52.0,906.7062,910.947
0.5,0.85,61.0,2.0,0.854015,1.0,83.0,851.57605,856.4539
0.9,0.85,61.0,2.0,0.9084057,1.0,51.0,906.26825,910.54315
0.5,0.85,62.0,2.0,0.85470283,1.0,80.0,853.1286,856.27704
0.9,0.85,62.0,2.0,0.9080018,1.0,52.0,905.7239,910.2797
0.5,0.85,63.0,2.0,0.85493386,1.0,83.0,853.39606,856.4716
0.9,0.85,63.0,2.0,0.90751064,1.0,51.0,905.5762,909.4452
0.5,0.85,64.0,2.0,0.85454804,1.0,81.0,852.7513,856.3447
0.9,0.85,64.0,2.0,0.90809876,1.0,51.0,906.0991,910.0983
